"","rab.all","rab.win.BSH+ LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K01460",-3.93374612691428,-4.54397936906385,-3.33721136543753,-4.93455088667553,-5.52985386012882,-5.31269541936603,-0.110503152782647,-1.00295908754317,-5.09231892398119,-2.70252151183809,-4.516399437869,-4.65880076468528,0.136118801418936,-4.73491646916639,-4.43114933532517,-5.22484082349724,-4.90020341072046,-2.07956339154303,-4.12318600836468,-4.58628354234891,-4.7323139521211,-5.63643635326592,-5.59660401551739,1.52044050115594,4.44367527268465,0.281346762313302,-3.07378364781042,4.54551692458954,0.375975065804991,0.478935509626151,1,0.4387201058423,1
"K01462",4.69204325168385,4.7121607053694,4.67621734086641,4.88572307648302,4.92919819511719,4.97342948788244,3.4264723421253,4.41813545027915,4.601259724965,3.4595324649152,5.56148106877178,4.76112700508536,3.3118952007423,4.50754965107988,4.19175807805279,4.61757993869595,4.74509094940637,5.01464422686858,4.54494826234094,4.40129274228275,5.13377057432529,5.48573228809247,5.13097180111544,-0.210640487530717,0.882544610423346,-0.250659221339272,-7.68976057417956,2.5131674611798,0.401562520834689,0.238150952033883,1,0.422240600440581,1
"K01463",-1.16597823719784,-0.797568373226236,-2.42548679908185,-4.86530473305539,0.703161331950916,-5.0180445631659,-0.985226187606727,-5.68170872255683,-0.10282361912393,-6.05683427928071,0.20237409407836,-1.5418873372518,-6.44881913903438,-0.409371491060101,-2.06666684825407,-0.684772994081742,-4.07399840168767,-0.258445273571649,-4.31671720267411,-0.616802629166529,-1.68805982701981,0.0746602024858927,2.55712764503633,-1.42727529571851,4.39425411439826,-0.294773416564706,-6.44240649631292,2.31116814847176,0.360937530664299,0.25134734970167,1,0.310986348210613,1
"K01464",0.959582931361797,1.32384858181983,0.645494760068428,1.10796982347882,2.45086775800204,1.39914774218269,0.140659882064286,0.618767532574781,-1.32522837703941,0.570326940166976,-0.0307927310261746,1.6911721155782,0.321962920561592,1.56075199592886,0.385230628634661,2.01471900281567,1.26813328864043,-1.68336136981133,-1.70687821315846,0.807689805564824,1.95133561842576,1.5149372908092,3.52023275410649,-0.446848071417155,1.94424931226785,-0.205140471023627,-5.29491213892297,4.01408810210243,0.406250019768453,0.72259525034419,1,0.47068912849921,1
"K01465",6.59761913850236,6.56543709328755,6.68220796029692,6.83238901251718,6.75590607026076,7.08550841479059,5.7322018647284,6.59849521177846,7.37472650947008,5.69099967560745,7.53127793909566,6.33665586686333,4.99364921576798,5.61145290302032,6.85388289254521,6.41354751576589,7.27438745629175,6.62276918843921,6.11809402901964,6.08776067434009,6.52656276641495,7.1086762408706,6.6120989191268,0.0620454121677518,0.914199997042114,0.0642999048754809,-5.37132539497958,3.34802161828279,0.473437505419445,0.921944788176022,1,0.833572133651952,1
"K01466",-4.17261573148875,-4.48018213961993,-3.80254195877939,-4.82572490981427,-5.53996958029015,-5.46813822042624,0.30331903928231,-5.50772046623831,-5.60390351274222,-1.15855265064843,-4.5930758384555,-5.36890658272712,-0.405348101945592,-3.97919949062262,-5.20053663426287,-5.06804819712964,-4.3021872248012,-1.76875717755367,-4.3224338821056,-4.90349504323318,-4.60646659302141,-5.48881031729518,-5.26388396796982,1.02594701198323,4.64389326043564,0.184370877864907,-3.70559090934087,4.91301973261163,0.407176306549622,0.564457396046138,1,0.563739641743705,1
"K01467",-4.13211475345422,-4.44219599080564,-3.70942483490924,-5.34775567777394,-5.01884148839194,-4.80383739195792,-0.750343151004969,-5.73717158124484,-4.96732120086348,-1.41153686249626,-4.70586489754683,-4.92815671978931,-2.26242199614604,-4.23242252940173,-4.43302167373663,-4.96562694946171,-4.49296231990061,-0.891699860834452,-4.82783566808507,-5.01455621052562,-4.61805084252695,-5.4429386865153,-5.10616756212734,0.738469281892524,4.5325234878591,0.14162207469981,-3.36109978915155,4.54634885595717,0.435937513251067,0.625641506888525,1,0.631719419802334,1
"K01468",5.16650362976534,5.11189481064928,5.19551723544842,5.13255987425045,3.92402144247784,5.27369023960692,5.05367874610766,5.44765978681591,5.92610553393585,4.38250786100195,7.23076212296658,6.39705004127109,5.01545577608873,4.9176810393436,6.22177555740062,5.25551674487302,4.53763405720755,6.21138520143917,5.37304489427417,3.21526927926073,2.97151469107572,6.67129971652595,4.36587861956456,0.318111026708371,1.65695219449417,0.182374111909966,-2.85331797410635,4.95030723960311,0.433697361581848,0.428811629219679,1,0.587184668562861,1
"K01470",0.492663256205448,0.802417503708316,0.354150106521418,-0.39771461695187,-0.309305303035663,0.67532985084252,0.788075699458168,0.743756428965177,0.335208412137547,-1.13303070032782,0.758575436586341,1.35088649637707,-4.4921377815007,-2.00781040834285,0.865905185361123,4.59347066818314,1.83311205009737,-0.283432305379756,0.833253859421858,1.59473103356967,1.81018591168885,-2.81085400663919,-1.49067987601795,-0.634719413206871,2.84318935519259,-0.189921053396378,-5.49927004292698,3.49471137067159,0.390625023370703,0.525496723404278,1,0.438404064008747,1
"K01473",1.23239216324662,0.745885502424038,1.70541831762223,3.7429886399872,3.42148643020735,-1.06308543980229,-0.483034397258844,2.22601186775789,2.97178646564175,0.993621236693821,-1.56863614248735,2.30777945199689,1.28621999530859,4.53936679852757,3.47986076127323,-1.12727166799472,2.78934419220286,-1.1678511662097,0.073247279308708,1.1603582497928,1.47930818125111,-0.355182757858552,0.111338072280754,0.425104955265803,2.93227493948763,0.123251819132563,-3.79225687970046,4.71884066744511,0.44461779608331,0.740882070962339,1,0.730645672535669,1
"K01474",1.06636546839533,1.06455230247214,1.25840408797643,3.54893267804371,2.60501933490321,-0.272371554943405,-0.962555884880544,2.04657891534031,2.40181375909495,0.375518565202351,-1.08431838548055,2.14130266824114,0.5125687088412,3.72320683740912,2.61541942098952,-0.0194157373998198,2.72209519758625,-6.27038853494852,1.89558753353409,0.806414942558188,1.35112937232488,-0.138158458655063,-0.618384928371478,0.0575299969214802,2.83645528539976,0.0226208033480874,-3.00603569114491,6.43118168765336,0.492979720612874,0.646156750724395,1,0.913503654820412,1
"K01478",2.90627621110363,3.54135499404064,2.73752465488402,2.92340676195695,4.11433395295436,4.36783970312684,2.24110715579657,2.70856193471388,3.61329837868729,1.96652474507212,2.40774951862439,2.77079060031113,1.48771391055073,4.30777470314025,5.39226894877357,1.76782419684222,4.99906045368589,-0.0468574359803444,1.29823274113714,3.81950717534278,4.17249077529907,-0.0646179516515755,3.2405324073889,-0.303140309016763,2.14342280212247,-0.143438650047669,-3.62296033567907,3.88052746997806,0.4492979823089,0.93675927181987,1,0.717365488130291,1
"K01480",3.56664697538174,3.18694139839757,4.19189794696783,5.34033050690382,5.30961237908452,5.30981910464649,-0.558390014576799,3.9153030376863,5.34052031670139,4.4052854381064,0.0169666884101911,-4.55367634931952,-0.637634922653927,0.0196872753883248,0.318833547631712,-1.68266548107267,6.00253237477579,2.74407446099596,3.0554540071355,5.06557807812178,5.72589032517077,3.25842470224107,4.88791088094733,-0.246530096294512,5.20204826404348,-0.0489342278867789,-7.37354299627661,4.90614843788601,0.478939161845372,0.695828781364971,1,0.869187688762476,1
"K01482",-4.66503968850723,-4.02423381528333,-5.44221279467037,-5.73856661170614,-5.08301894510729,-2.90318444734494,-6.95037523866842,-5.45152518758141,-5.16665986779909,-5.95852452449921,-4.96562682467246,-4.6365109615197,-7.02232103379817,-4.05551531255231,-4.16327907613941,-4.47566667547609,-4.73142448656981,-6.18118074011561,-1.8991740665296,-4.95998022058862,-4.77050977134646,-2.82888726569606,-2.87368335620316,-1.3442350173153,4.31747092142548,-0.262595297209401,-5.54482521903785,2.80692589690498,0.363494569696814,0.394650685185843,1,0.363412165910715,1
"K01483",-0.3082009678467,-0.624884596958339,-0.181986892062014,2.87573744115075,2.11343987898442,-1.08519033083927,-1.93160166331932,0.174523670571881,-4.87582633909342,-0.313386266852099,-4.57774285084214,0.662615889675292,0.0485363655807882,2.80534377888796,0.0906046826646065,-2.60728006621891,0.854191473820659,-6.24559459040511,0.356233085225405,-1.48072197325917,0.687363113164164,-2.04933058021448,-2.08042550550402,0.221918551285153,3.66678975313262,0.0473274296966655,-3.86847585515595,4.23646393844662,0.467187506704589,0.771399220052598,1,0.806703757252809,1
"K01484",-4.2720126231605,-5.03182683329,-3.13063166694659,-5.29401536335021,-4.93730470290149,-5.27640073110068,-1.25107691919452,-1.78682228000813,-5.03266942009223,-0.732409130534414,-4.99777199545629,-5.48639245152133,-0.86207148647518,-4.2478696185961,-4.72095233420163,-4.62878716667232,-4.79011922530404,-6.06509046007644,-4.57031035217306,-4.88491892568288,-4.98510571095568,-5.33208366989591,-5.15032857812618,1.87131304462543,4.47547072086073,0.339658811080764,-3.24241380353913,5.40825277264457,0.315132648735494,0.398745825602528,1,0.297737624217887,1
"K01485",-2.13202904899894,-1.93170344251819,-2.43431626698097,-5.05920521654582,-5.726611717372,-5.26381037623522,0.54542311311844,-2.2519962697501,-5.25828055869096,-0.91936576522683,-5.1537419915586,-0.329882164946827,1.18258105609376,-4.22129680681115,-0.653328029587918,-4.87756667339261,-4.22819916425032,0.278180402106658,0.471737768338393,-0.295966800940182,-4.35743783129762,-1.46966514747843,-5.41431137850992,-0.171665710548112,5.03036519260516,-0.0347973697800275,-5.18123253713828,3.85374395301262,0.477379099761099,0.752481315866667,1,0.805540821407695,1
"K01486",2.56145703800919,2.55482085361425,2.58768969557898,3.52709164099455,3.72502041167703,1.53949931897824,1.62008746110054,2.86236563696756,2.06345326940293,2.0651457905406,2.9141805760052,3.26546513945534,2.38513107663687,3.90073719113244,3.27365254624235,1.97782886411949,2.46776246045729,1.24893163711687,1.01759098295212,2.43243349891877,2.5695377231376,2.69450609786263,4.24576978014074,-0.00661843008437657,1.42998077933951,-0.0057860226877453,-2.84409739095997,3.74518406336428,0.497659906870875,0.908495056928288,1,0.918040804493494,1
"K01487",5.32001126074932,5.12565115471029,5.35679128386505,5.27418872066749,3.92514477737152,5.48343567515049,5.35272716725938,5.62140203405327,6.12174661594006,3.86375834781827,7.06672784080742,5.33245276901995,4.36332961469558,4.87068329307731,6.28134466063765,4.96955520292859,4.86133753394894,6.19859659146629,5.23720046671857,2.67598417046339,2.60113728496729,6.59753405068488,5.48636470658103,0.199393089618954,1.64844865220109,0.106969348898751,-4.17390367372007,4.91872739985672,0.453978168540086,0.63392683950331,1,0.804909414308602,1
"K01488",-1.24054570315549,-1.42343415492432,-1.1435276269441,0.0278846561096664,-0.645880206088036,0.929811686511165,-1.29791691571991,-1.27309485173488,1.22006676375543,-5.63108574513425,-4.97093669436107,-4.80726581471489,-1.18088468653531,-1.00739277546276,-0.109830342456586,-0.421563867454759,-4.71390796393599,-2.90543722188132,-1.88499427319806,-0.665205985337417,0.478215045801125,-2.08761432874895,-5.67157415711019,0.332532310369876,3.50248215327976,0.075916145566442,-5.3745885748818,4.70868709113531,0.457812508644603,0.786511302992807,1,0.738969065957263,1
"K01489",5.47556221862055,5.61135675018499,5.32774952226965,5.25541108163887,5.29208063665059,5.31886240147776,4.46504472516295,5.80786387969619,5.85051700740958,4.83505385302946,5.79352342149182,5.99222193059716,4.68516023324502,6.87720879528953,5.40078637829652,5.54008248898911,6.294114024451,5.11336376778095,4.71316754047763,5.67876866279227,5.26800992498021,5.81760246237752,6.23565545990029,-0.355559645182674,0.855202664452921,-0.389792410931614,-5.04715530513933,2.31046360741526,0.356250031881158,0.191678708108071,1,0.274053261463768,1
"K01491",5.58042700194145,5.47137588953123,5.65053122986893,5.70644732771207,5.54229951755632,5.55391055395445,4.80262462440031,5.88584606074355,5.95291122657742,4.93484654238092,6.49490759989068,5.85277531150207,4.44489936962235,4.53904375147312,5.55840814490748,5.68344838135552,5.14586437377018,6.15674709010945,5.24182658626705,5.3014335029517,5.38525562592388,6.59363006083442,5.80737282884873,0.0974459015684204,0.908935564266195,0.100951399668158,-3.96008585177771,4.04630670660069,0.471138851426896,0.916097065332672,1,0.877095500281452,1
"K01493",4.58086505523291,4.6646658903963,4.20851638390381,4.75119238403379,4.78791491587466,4.94313410890137,2.72079963474482,4.00659978291681,4.42025230908222,3.34641042412725,4.99820296207059,3.92928432175524,2.63272320662016,3.04369927277127,3.78337912977612,4.61365608041296,4.66212519469741,4.75509160957833,3.6920138533583,4.62631490353541,4.84125898612528,5.45556428665194,5.07679045545036,-0.316459400253314,1.22762778092811,-0.266047461892423,-6.2116398400475,2.43486476476377,0.378125026361767,0.297356997775012,1,0.372265481229297,1
"K01494",-4.99978503830617,-4.85113932660193,-5.08805853729292,-5.220316974166,-5.32790403060461,-5.0982248364437,-1.62602788361859,-5.70613537937415,-5.16753328731678,-5.86074586671311,-5.25234725236945,-4.72728042208562,-6.81581727990169,-4.26075767320818,-4.23083577201158,-4.53723336570162,-5.00577739019675,-6.32665158956873,-4.55490117841832,-4.63178069091991,-4.48704982830574,-5.23508934506831,-4.81389898031011,-0.271682674523467,4.33984287582192,-0.0585601853083756,-3.78200370043712,3.40462677434119,0.466458665179807,0.725268811871204,1,0.712572680318907,1
"K01495",4.14347251982892,4.15389024104642,4.09479575392151,4.30565297052532,3.72796874113075,3.41245520659149,3.38875924250273,4.4813456100733,4.61969780212795,3.53256696735946,5.14812217918744,4.44095136696342,3.50040672197506,3.54075018166318,2.48714260134953,4.29760039653211,3.30592870042327,4.93647120412305,3.48333598897988,4.23236884535775,4.08511154108915,5.4460235787271,4.38539182908907,0.069718910281062,1.06695568242933,0.0551469837410833,-4.12943651269705,5.05463477679518,0.476562504778868,0.897537092631667,1,0.861292562893763,1
"K01496",3.4506490743997,3.72077707706669,3.30883498738114,3.57020050832563,4.2944767287611,4.34847306658534,0.820654717256531,3.21442072859266,3.59885890541017,2.66501894738435,3.44673204221526,2.253938331899,0.671077996942659,3.08453357911969,0.689636794230175,4.76046921455033,4.00329237411723,1.58778199773725,3.44951462127065,4.09199246665701,4.01643606598197,3.39770990967073,5.08662918315625,-0.526738358220362,1.88730833072988,-0.257708306778308,-5.99351862028713,3.38764043740363,0.369734817735309,0.397882734239972,1,0.317536372296434,1
"K01497",5.49240729417176,5.37405655766176,5.53268689302113,5.49163793403784,4.26507599485468,5.4812395982363,5.53462396253018,5.72636111342799,6.36287307449424,4.40711086974142,7.63144853733742,6.26479174306741,4.74586427308812,5.20924605376772,6.49580830621187,5.26889946533804,4.7739645644357,6.38136100053699,6.11667091874528,3.29830812946018,3.98902617131749,6.8407333158465,5.42588110614689,0.139213214534996,1.50309446390597,0.0726757325870534,-2.97569633493856,3.92356422187572,0.464898603098226,0.67754090796259,1,0.806794671079694,1
"K01500",5.5206164979067,5.38591541256444,5.67558941160198,5.48295207106687,4.22757738945068,5.79921820309995,5.5999669638831,5.96457980167103,6.47203308812434,4.52811846850004,7.47078278051414,6.28303140291712,5.04858483588833,5.28030771324932,6.59518682177572,5.45865280929697,5.01328064348559,6.59634158529348,5.4949781639767,3.46530581652683,3.90048534321457,6.89676720640396,4.87834093542736,0.375861371037462,1.55271163524051,0.207014447556308,-2.64069021278435,5.26595630672557,0.408736368601637,0.492031753519241,1,0.556276419980948,1
"K01501",-1.71616149308362,-1.17937231762061,-2.14000792509272,1.0835443095573,0.95822956699827,-2.77709396272001,-7.94057244498533,-0.834478542258195,-1.26723116027222,-3.56213372109293,-5.19326953786094,-4.87141282384421,-1.96582182126729,1.63343022223504,-1.20002761334928,-4.8499449062693,-0.63116622786052,-2.85269457479983,-4.4219654276504,-0.0184295644091073,-0.736031361455197,-5.65001419681466,1.82548000205617,-0.924104885198183,4.49721884028194,-0.171680061805252,-5.49943561811847,3.21151900122187,0.417187517323441,0.526650434004446,1,0.498982949132911,1
"K01507",2.61051603518077,2.41018697643938,2.69506397572291,3.85470662251834,3.7478651191439,2.65663117183693,-1.52343551130905,2.92817935787121,3.27649102677972,2.76058644547048,-5.02250020211423,0.251994556364879,-0.206149360367856,2.09772638868346,1.0166083971457,-5.09409865569774,3.23397939030441,1.36312702482404,2.62962037608577,3.40457288982901,3.84806032164945,1.94655106494036,3.10491138953315,-0.133318176565438,3.25732521659907,-0.0315194679120487,-7.12473176571248,5.98242209613469,0.472698913509976,0.729526091723956,1,0.818347069919245,1
"K01512",1.59254674263236,0.91081049812481,2.06382417729004,2.85969957670008,2.72160399671968,2.77588286824265,-1.4038107449255,2.06298647528004,3.2530293967911,2.06382417729004,-0.396858037098204,-4.50835839770678,-3.53541274316549,-1.0955213038024,-1.1464979555167,-0.160493133188048,3.82357406871553,0.657439792538426,-0.678433923106375,2.97186910796293,3.04317237906614,1.11891062147518,2.64711173707352,-0.231079320068446,3.74379164523769,-0.0603192237579024,-7.22376039680189,2.97774882169366,0.457812508644603,0.640843666823286,1,0.728376463416614,1
"K01515",1.98594521647851,2.25349420274458,1.72235075040443,2.3063887621292,3.21128736977056,3.09947092924738,0.386632149727665,1.77420934769381,2.64161140364499,0.560703375060512,1.12502988794889,1.63583452136247,0.383558552058394,3.14803330172022,2.25115097808786,3.69870053711281,2.71476142708747,-0.0485812945689208,-0.125261248263849,1.53773947937536,2.3087076098845,0.58109266532292,3.47651185317058,-0.246432371033963,1.88605612651227,-0.124385865979804,-4.4925448892067,3.21763524136367,0.443750011590777,0.708121361883222,1,0.614697391424365,1
"K01518",-1.34629196665594,-1.96794360316415,-0.756314736358275,2.3527037721007,1.25475257754132,-5.30817527307393,-7.39836112104854,0.725251772552067,-1.2340937368376,-0.691494050016392,-5.06026031662906,0.29935613979146,-1.0931016621466,0.186215078614214,-0.643337331822165,-5.40954002973327,-0.455253552461699,-1.753196805151,-4.21137548706644,-2.46067757912074,-0.835217624082629,-5.30260905047569,-5.07362531058618,1.29134149831738,4.71506992737477,0.233387059087407,-3.21263101084485,5.17847497805712,0.351562533118549,0.530955177052024,1,0.339854744230228,1
"K01519",5.66395390069917,5.63719155521405,5.7329510067295,6.03639602546436,6.03733320332103,5.83811232785979,4.32698652214922,5.58898227164874,6.13186485383161,5.19593337478944,6.31981923529733,5.62429487145859,4.4482249331255,4.79358445406574,4.96653940423845,5.26696633557994,6.20393741352338,5.69395417913891,5.47193976158972,5.71120764723298,5.98639871774152,6.25959027477473,5.54367159168821,0.0507302861138417,0.829572259170955,0.057276188128308,-4.49377035479579,3.81334049692509,0.468018727261793,0.876870799271514,1,0.89032358894975,1
"K01520",5.01388758439785,4.96818529301978,5.29000713992297,5.46772110927753,4.71188465126463,5.33078761144753,4.23687731853483,5.36790261559262,5.80953463638303,4.44048365410245,6.31112956008245,5.26594097743163,3.96110934298847,4.82870031460422,5.57531655804163,5.07211727315959,4.86179613566492,4.98465249258721,4.69056917104718,4.96873306878606,4.65394878929201,5.68483603965282,4.99704454735645,0.168919483813539,0.842108016922587,0.154996916556402,-4.55490987793089,4.7174112991681,0.453978168540086,0.817730662949753,1,0.803603215186516,1
"K01521",-3.85683945449121,-4.32905146616929,-3.16119332550263,-4.87305922757103,-5.33643932282903,-4.86602051583549,-1.11561074907925,-2.31250022007611,-5.12862273152942,-0.365061811471481,-5.28324829194795,-5.54805875926012,-1.37746495340045,-4.33616957442744,-3.96954705394599,-4.89454059490193,-4.22073928673306,-3.79968909009265,-0.511736811410508,-5.01927009922805,-4.79479148810835,-5.75118616198057,-5.7237815111849,1.05835150296253,4.48883062282751,0.1938625959909,-3.42254319018251,4.9595784041642,0.396875021912972,0.524316100531284,1,0.481066836124402,1
"K01523",-4.66428575183665,-4.24274555903573,-5.28528219794837,-4.79244170838442,-4.57988995369958,-5.28305967408788,-7.72485036709334,-5.07817795817796,-5.19823459797699,-6.41449131132195,-4.60863077596773,-1.32002782972678,-7.02953490910833,-4.19848954282332,-4.52685227091424,-5.5481664177188,-4.37591898210187,-3.12235829105989,-4.24024290410162,-2.59022671165671,-4.63221474856338,-5.6355057726211,-5.42057364972108,-0.926828642944518,4.30876954799416,-0.176659601514661,-4.34449978423953,3.6868467748818,0.421875016292319,0.553967934298705,1,0.531447811573102,1
"K01524",4.68978203875592,4.46584728869628,4.82671382366994,5.74235885629115,5.05143274723791,5.35073287267233,1.48581708817961,4.66142870272259,5.30186080342807,4.96122722153083,3.1916288534965,3.66980877994488,2.46567648665291,1.42571236462804,0.738106552741087,0.365213790576218,5.37308095609036,3.83389227701044,4.01979692769626,5.31022344901383,5.58994839555328,4.79249332059513,4.75562727841418,0.326740742302746,2.59404750773978,0.114366015889431,-3.72199534971842,6.37235804908122,0.43281251392068,0.478602761029892,1,0.641398232669034,1
"K01525",-3.82668312329689,-3.71714056266921,-3.94842041077419,-4.89774396959372,-1.80149873395104,-4.71999992159032,-0.727959883416571,-5.65232453823107,-5.31112477858686,-5.43156065052827,-4.85325101170877,-5.63815547654032,0.00797712145138352,-4.5121793959452,-3.96376005110343,-4.52915749785648,-3.85308563057368,-0.136948611032293,-4.35344574825833,-4.28103362369766,-0.69730330537481,-5.19136968026343,-4.83773801853305,-0.16632967706097,4.77757930051202,-0.0307653050955672,-3.85934915659963,3.6224221948693,0.475000005099006,0.787107293169969,1,0.791343379917296,1
"K01529",-4.23833849736954,-4.43405067610004,-3.97797870620393,-5.12820196287304,-5.09726324006845,-5.39363282094905,-0.969540287862348,-5.47149038271706,-5.69640157431475,-2.517778270717,-4.75516305504941,-4.69035252531002,-1.38600409261149,-4.71448187386907,-4.00696981896883,-5.46808598475891,-4.17088029728617,-3.17513214845397,-4.43842981950586,-4.52578719159299,-5.12110214537077,-5.6050392810004,-5.29290253658979,0.670976059518679,4.3878008203727,0.148891312584967,-3.40137358509956,4.78090725800118,0.421875016292319,0.629148400151914,1,0.60370130063435,1
"K01531",2.1795217851086,1.75352847712907,2.51411933591371,2.69075102128217,0.527116575736281,2.21187160063616,2.42161183512961,1.18008353523619,-1.25873423355601,2.70278437616733,4.53374848721156,5.21865471165078,3.96694561882806,1.68601146921088,-0.982354267363394,1.73332463919706,-4.2656768212746,4.28628608949196,4.12754766746482,1.22538432838054,1.52175257378529,5.76730489688876,1.99306288105505,0.618228336552007,3.24610644665502,0.144148860654941,-3.35182710045142,6.1304493799321,0.408736368601637,0.539104265848115,1,0.549992456266644,1
"K01533",7.44473306276889,7.44075926350984,7.54094339668059,7.70163149768983,7.75506721472474,7.93970007964478,6.420782528746,7.37715399298819,7.9402129774292,6.7786897952177,8.46296482840923,7.25696868626104,5.80522461620278,7.00756600195309,7.98560722876806,7.37437477314422,7.80963309748404,7.3821388130441,7.12780302279922,7.48585212785978,7.75414522283243,7.98590975444351,7.39976955745044,-0.0413837478483527,0.764968018118448,-0.0418966070169847,-5.80203253594014,3.3601789585221,0.464062507349464,0.508544508122311,1,0.698640453490009,1
"K01534",7.01106549593558,7.19446728312943,6.75880023395605,7.11711764954367,7.68159670489476,7.5459341694847,4.42276773774312,6.08306633440793,6.93918939208487,6.41275915322047,6.6116339202291,7.18834741336931,5.64651922036408,7.82545935899574,6.12687614091955,7.228625050921,8.2615811277391,5.27744397721788,6.47994243193755,7.67455040709747,7.58176253873296,6.6616772322195,7.17000128493381,-0.456987637618469,1.22309775650073,-0.304658780110598,-5.13355623288459,2.32958138890962,0.351014073722635,0.285565105400561,1,0.246409284407543,1
"K01537",6.06154882652828,5.93215162190914,6.06154882652828,7.0892875540555,7.58703432257721,7.73292920403343,2.59615516485175,6.18032674283889,7.3786151522827,5.96049778760885,1.74019524627303,2.83458952285084,1.8263471040279,4.51056019537771,5.30030094742157,6.39807650949149,8.02808445085044,4.11981198337712,4.6750605977493,7.24003832096423,7.36971489631342,4.82282537388581,6.55518983152688,-0.397695902030319,3.27964334627765,-0.172390019743712,-8.46179760140946,3.63601746689249,0.4414976719363,0.387847492034187,1,0.602730763818225,1
"K01545",-4.76871502120079,-4.64079199693262,-4.8704015945034,-4.88074837378219,-5.21524712004175,-5.58331378164976,-7.55233017327115,-5.53629721487307,-5.6643352960537,-1.77620884203923,-4.88432745278043,-5.09596745348516,-3.49181403261239,-4.82335504709259,-3.88875865437381,-5.01292022205361,-4.49356146587133,-6.12224532830353,-1.24479732611733,-4.92113116807618,-4.88687611091578,-5.17309333358253,-5.77481930147014,-0.169537119643252,4.53172704585856,-0.0370654036643109,-4.52898595896861,3.98405769733166,0.477379099761099,0.692758973340587,1,0.693929256695317,1
"K01546",2.95250962337552,3.07358163126407,2.49004037187922,3.61262014107902,1.8343752251391,1.82895311350226,1.69749690913627,2.24969290349658,0.56157549771341,2.67911262846776,6.52071394239128,5.7625106945258,3.78596741830709,2.6992356075633,3.0098342547748,2.98852777298496,-0.556485095991917,4.50658486582098,5.84109110611276,2.8427648375949,3.7433885691022,5.44382981269293,2.85343302409817,-0.701442656287826,2.76997076621892,-0.228958171096536,-5.11914975340635,4.14537713887174,0.394695810180191,0.73651655324074,1,0.413050777106021,1
"K01547",3.390633056892,3.49177949983694,3.17756458319483,3.99688487829917,2.31779249994895,3.22610453771189,2.19615512721697,2.33514642737326,1.41393047830332,3.11645367294136,6.87912580649668,6.24023743186253,4.29552428230667,2.40376614980134,3.23410910506394,3.34122087205188,0.437029660303562,4.9575781442484,6.28613560149517,3.46499631386967,4.19415506517695,6.09410783180093,3.41470345935491,-0.383817649220646,2.67383503243952,-0.138433470378871,-4.24518309790255,4.28648801904968,0.439062512584682,0.828810799428126,1,0.591442057362143,1
"K01548",1.02163809051107,1.09032537664538,0.942867948569226,2.00188762566693,0.56088182041486,0.785954894460614,0.529551700968024,0.187247738743885,-1.1626027180244,0.940875766254033,4.74048925553676,4.10141242903128,2.01998967918036,-0.517508560386359,0.846269421024388,0.714938389860681,-0.489303685920161,2.8567524048188,4.03454982123439,0.511922955057566,1.88750747068362,4.29480136412153,1.03599301393295,0.0275387575336943,2.82168770302124,0.0115787364043563,-3.86172187130265,4.73358038507504,0.494539782698815,0.923198532293849,1,0.881005386834528,1
"K01552",2.17348581297823,3.33759026510822,1.90431772517228,1.58717940670021,3.41631462048912,3.8947915650725,1.3039324875359,2.3132387743399,2.98920418107983,1.92104137101279,1.28186368602002,1.74458619944839,0.136688508114131,4.02938846696506,2.89062129087071,5.21976633882534,3.84453090741649,-0.303662791755924,1.31473229778865,4.36617231712324,1.6539382106551,1.47609852349881,4.13030648619666,-0.854294252952499,2.19365299813442,-0.413883675791281,-6.86670008746908,2.34083000292389,0.334375037849555,0.252394402217527,1,0.224612884696573,1
"K01554",-5.05436684951146,-4.72738830438051,-5.43807425946529,-4.9641566280972,-5.50543685958257,-5.5744544047914,-7.57568196148835,-5.32937826114579,-5.07779631450628,-5.91004649869599,-2.58357045611433,-5.35184288012256,-6.33579091199862,-4.3607673308033,-4.32277106296029,-4.6465913959912,-3.76565530255097,-6.83920952155161,-4.45760264301166,-4.09049977994382,-4.9786096003996,-5.31477915032719,-5.16663076191161,-0.515968415968595,4.28945625105439,-0.107600385205299,-4.20830655585657,3.38511138744751,0.44843751060317,0.641275200115809,1,0.629058985229167,1
"K01556",-4.85501616706778,-4.19869451531224,-5.48846573947661,-5.14435036650815,-4.79378325563754,-5.21385654489814,-7.84585668344806,-5.73635681866256,-5.33656323171794,-6.27830398309122,-4.6735111081728,-4.610773285016,-6.14458238389731,-4.11755535598053,-4.1379785061904,-4.72717044425616,-4.32704379373777,-3.95120464109827,-4.32739962865795,-5.19122074171692,-5.01674633991534,-1.27684724198047,-5.15707778915895,-1.31958433716482,4.31520464996606,-0.258198265607035,-4.83033597045448,2.77219380507463,0.359375031067703,0.422142654135025,1,0.371509162760614,1
