"","rab.all","rab.win.BSH- VEHICLE","rab.win.BSH+ LETROZOLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K00108: betA; CHDH",-3.4211586494885,-3.38385041837926,-3.50718227486812,-5.43310189118318,-4.8682347048546,-4.89339342617684,0.164223144907129,-2.52404924145756,-0.592513176819637,-0.894121280976053,-5.45326794411972,-5.06756512117816,-4.58160312370091,-4.16100791440661,-4.35665129729375,-2.6235776055262,-4.13582727380048,-1.96826089979043,-0.592958483331371,-4.72970628059332,-4.94286707560402,-4.82545852183468,-5.40290840010533,-0.557640586776959,4.49457556386252,-0.112152532791381,-4.63214861527941,3.55361693552959,0.443750011590777,0.687048269363833,1,0.680737618128775,0.997597961154738
"K00109: L2HGDH",-5.09656130977309,-5.30049931687169,-4.88923903657006,-5.48899088070006,-4.74914094306309,-0.662579721650438,-7.53881107553179,-5.60336084006797,-5.77062646401834,-6.1267616231951,-5.51255491100249,-5.43292365153231,-4.51645676334852,-3.94976130747207,-3.84047792603576,-5.04538154905791,-4.42578483146417,-6.2187193444577,-4.68639366727213,-5.30847269083886,-4.2300165432336,-5.39372282709655,-5.20190121662955,0.251392975337287,4.48789433646243,0.0576517323356628,-3.67573661082269,3.74015854171752,0.476562504778868,0.719548551550772,0.999790051781282,0.703362559943926,0.998153361888402
"K00111: glpA; glpD",5.92767736514472,6.45161121596201,5.40671826132467,7.07939721885094,6.01690509193984,6.98020440781552,5.03856842605217,8.07975416187228,6.87223141208976,7.15666128411893,5.85370712393188,5.49354508612609,5.71951473876891,5.10930784560975,6.42392352731179,6.15150111920443,5.57533578196428,6.41069072843926,5.11638624576927,4.87346034058751,4.28499879619582,6.37464102765345,5.29643669439821,-0.736516901568295,1.2809068847671,-0.602889920063632,-8.72459718900993,1.22719043846903,0.248049990487059,0.0369490165589584,0.999501241736502,0.0565191387559809,0.970929678248301
"K00112: glpB",4.98701811639034,5.68303678676564,4.48502864056723,6.64520873263873,5.44933990224652,6.55203045638004,4.54578440054309,7.51541823789326,5.89191788933146,6.65758837841718,4.93321019316939,5.05173887287217,3.0552796803998,3.80608923437804,5.78839236383197,4.63760566361,3.67187420212461,5.9481295126913,4.77390115064297,1.60352832757322,1.98156359190883,6.14342977556454,4.34023502469567,-1.20698991270392,2.0669481199751,-0.576889585569593,-6.78720450154923,1.61862116944132,0.238689620494648,0.0510846963917967,0.999501241736502,0.0526744564452575,0.970929678248301
"K00113: glpC",4.92560810194951,5.44856638925832,4.61340776904933,6.51272349232557,5.35427278159516,6.56436763291859,4.35334066710013,7.25178783816381,5.53563512036163,6.59734450538304,4.83492514314663,4.89543878109096,2.64538425496503,3.93981793191374,5.51762690670526,4.85588586352312,2.76440715151535,6.01353758676589,4.86570153766205,1.60577838045988,2.13709832497592,6.08504637823848,4.38385104400182,-1.13056350656833,2.14311756665426,-0.498137586199409,-7.47796395048651,1.87670257620378,0.259375063710695,0.0820062662818112,0.999501241736502,0.0900040120483232,0.973422118337434
"K00116: mqo",-4.70275535789548,-4.99547317581955,-4.38078292644629,-5.63308467874226,-4.83863411628271,-4.92507074588628,-0.371298460950018,-6.18361016312168,-5.83993375623634,-5.64196978422776,-5.92199455453702,-5.20302864774411,-4.33369575958232,-4.73246600525178,-4.19834333744293,-4.89309947717527,-4.00367563437305,-1.25810469917819,-4.18493031173692,-4.78652750118506,-4.50075535540515,-5.72016069196764,-5.46705736418697,0.48330095376903,4.65872381533855,0.101742805595183,-3.73794106188743,3.32482178641496,0.454687509295184,0.628924499733164,1,0.602953016410834,0.999041341068404
"K00117: gcd",-3.717311447806,-3.233286157471,-4.1284308182934,-5.77515196505534,-4.91699678897951,-2.64873642404746,-0.587361214800965,-6.00301632825188,-0.381795631538095,-1.87637470402961,-5.24363460598988,-5.77626708018221,-2.47950513272142,-4.69189021176225,-4.65107542853636,-5.18819442286731,-4.02231308763035,-0.928029597430648,-1.94357674855062,-4.66245360425454,-5.0543807062078,-5.35529427220275,-5.35783820548341,-0.99547283383029,4.49339423966172,-0.182021648669703,-4.11156182592272,3.06102682761803,0.399375996308603,0.578873560977699,1,0.555545472812791,0.996898823626465
"K00121: frmA; ADH5; adhC",-4.69498398401354,-5.0345364390616,-4.39853645836459,-5.63336105018536,-4.96344362142376,-4.86848677917364,-0.908926949886366,-6.11335142753926,-5.81012300094822,-5.3842071043892,-5.60263366460786,-5.27085309546966,-4.59570065061175,-4.0967485712496,-4.77547566118051,-4.85262224345132,-4.36387282936621,-1.19851739337834,-4.5182388446537,-4.31636075996229,-4.98161295984115,-5.22073066227213,-5.39331378449652,0.551334344264011,4.52273130819197,0.107674787303274,-3.58473640056018,4.3329363965496,0.438377547792193,0.65421750934493,1,0.635798871213925,0.999098782364691
"K00123: fdoG; fdhF; fdwA",-5.04966453711313,-5.02772047425258,-5.09149749892568,-5.75293582812198,-1.4852196483044,-5.1173660950179,-7.01066062463492,-5.98366179434741,-5.60383272403001,-6.26597067613502,-5.34938771606669,-2.04159658198199,-4.99954411729355,-4.54350430323863,-4.65541734356223,-5.41229014397359,-4.3048444679191,-6.56536394625382,-5.10673803341803,-4.91731102330059,-4.9043379776133,-5.35559019940873,-5.33838073490983,-0.133718433547202,4.38525519716691,-0.0244810058710391,-4.40774290135079,4.08694197427639,0.48281250350094,0.696464271788857,1,0.719222667328801,0.99815235601142
"K00124: fdoH; fdsB",-3.307374567384,-2.61331551762528,-3.93006998073888,-5.90422300386862,-4.38979179360069,0.124559538373482,0.589821755751239,-5.8466885770699,-0.959784624844801,-2.66618330882049,-2.34818210840403,-5.35194149934392,-2.57917330361934,-4.91915655827821,-4.3080439991044,-5.2041112819916,-4.17444912719277,-0.710168734852477,-4.19403424456384,-4.76659324333873,-2.41684312706764,-5.34542283335196,-5.30646095486973,-1.51877197898621,4.39602498267726,-0.288344368835015,-5.77205005200767,2.6503551017314,0.358814383689775,0.389137435348983,1,0.368833843691139,0.995547666706246
"K00125: fdhB",1.30978692675662,1.12148784319147,1.44119349372357,1.68757341858346,2.31595253187913,1.86612608548529,-0.739814810858152,1.64886125157733,0.701895634430546,0.773005546097588,0.281205128436675,-0.380811815114333,1.41276841463928,2.98222116257804,1.15032815685277,1.7684807706117,-4.34782694480197,-0.527484544619497,-1.23866422572024,1.26993595363439,1.60176479404605,2.06852631764584,2.98816071108151,0.244584898056149,2.08389159552923,0.0858272235154501,-6.52773887315769,3.57880081840249,0.443057734009453,0.777013095369389,1,0.672273752273269,1
"K00127: fdoI; fdsG",-3.89694057505325,-3.94424291133029,-3.88393419543172,-5.49066714263687,-4.696174385272,-4.6918964202243,-1.5812395514162,-2.08449930413126,-1.76561558151402,-5.53384057507704,-5.21532839420967,-5.13397469474176,-4.70651816371071,-4.42117855559391,-4.72278798007755,-4.75835030855095,-4.59419917975697,0.0820675305618401,-4.53283152086113,-2.31654635702989,-4.99570637103824,-3.03993550543777,-5.74852656427879,0.101377531359329,4.33997941643253,0.0263110402095705,-3.41259900459471,4.40469998444431,0.489062502226303,0.709545728296756,1,0.754528861714911,1
"K00130: betB; gbsA",-3.66154041617708,-2.58374500242997,-4.37817021729271,-5.57335629894749,-4.34402588678355,-5.00775763760675,-0.414799820809731,-2.57709862887222,-0.801958851624898,-0.49380270163377,-0.857724017654565,-5.34499408737137,-4.53564920638067,-3.72504540225881,-5.45444388954615,-5.08018657306369,-4.79536060070267,-0.54205464906574,-4.1547444903834,-4.36374071300755,-5.03167541837899,-4.80685536597976,-5.23667992486007,-1.73268780987537,4.53668823612192,-0.315586315677005,-4.57562020928928,3.53209332626575,0.32137289644298,0.374630740603406,0.999949439510815,0.321169204247765,0.991794313032015
"K00132: E1.2.1.10",0.871204177719889,0.551484861965506,1.41225654713734,0.226178843067556,1.95822666555396,-0.740775795210801,-2.13898095000447,-0.401119133060103,0.926498402011623,-0.762346522767569,1.01639432949676,1.14481736458738,3.50606886717874,3.87710526299324,1.47872052152337,-0.194973827681173,1.71837212732553,-3.19486068382762,-1.06001272427823,2.34656376842541,2.63031675172496,0.384178850114759,1.53782566791386,0.670719783492989,2.59775032244712,0.252467582552293,-3.57224836354415,4.33541943824743,0.387500024108662,0.60492471538316,1,0.400577146344368,1
"K00133: asd",6.33936248081115,7.0493026926901,6.26207903201826,7.29111573775048,6.72365787811386,7.40080714290133,5.48863085853851,8.28728544800204,7.4290276144747,7.79262443731467,6.30303568602435,6.19425690846292,5.38124075213797,5.25057999002728,6.56704903047959,6.2008215022342,6.32323146071733,6.31813070142513,6.16497526843854,5.71822560821211,5.85693348929643,6.84426841030081,6.79542360984963,-0.64658833454658,1.10456165925044,-0.553124601331844,-8.19001655266757,2.34452863244639,0.306250046383216,0.09351541176461,0.999544607691331,0.152306961614237,0.989769864356975
"K00134: GAPDH; gapA",6.68615843950258,6.93466556601212,6.46283400886142,7.06626201215954,7.05707859494061,7.207732508525,5.21043711992716,7.84536248589042,6.79618931946264,6.75681790952869,6.88686851347591,6.34834009807866,7.01959681335337,6.68585372132491,7.45574283614372,6.40851014585829,6.52396508195692,6.09505656459111,5.76197928951221,6.41015114097316,6.40616650522233,6.6945728253657,6.47674264038738,-0.454799189219242,0.724763465517737,-0.548557899694818,-9.70383334761233,4.4737070168502,0.246875069245073,0.224906464804934,1,0.0620293623752409,0.971432536341994
"K00135: gabD",-4.39797335189008,-4.80584962571518,-4.06025915899996,-5.92984110642106,-4.78785735835277,-4.91493376007225,-1.1592655095465,-6.21683088778071,0.0135173650366198,-5.97333432970727,-5.73770666239401,-5.76260722319807,-5.08622582763959,-4.90869225138756,-4.8336419445583,-1.77175209127689,-4.14500776008723,-2.23265893700067,-4.30829624271686,-5.28939450330885,-4.60660349599612,-5.06145949885086,-5.36779842379541,0.142537204324274,4.80550780896413,0.0215430278698267,-4.10841338086843,4.89351081471008,0.489062502226303,0.718817246650254,1,0.736624504075646,1
"K00137: prr",-4.72164576713849,-4.90580083166126,-4.51331539282605,-5.50295373251309,-4.54058994215147,-5.26252358133451,-1.86160629380628,-5.25518736115442,-6.14434912869337,-5.89202664886379,-5.17769981422264,-4.98126068724167,-4.63852472281187,-4.77571074603175,-4.44865971702476,-4.7030803276184,-4.48331936931826,-0.752891775346637,-4.03412189732973,-5.1607831732585,-5.3921136493573,-5.1832063526487,-5.6597288357952,0.532267468845357,4.42342913622442,0.101808990344759,-3.9297041745274,3.89735152434369,0.44843751060317,0.614951921042047,1,0.601061501385611,0.999196353409839
"K00138: aldB",-4.00918330984931,-3.59282137523304,-4.3763650453623,-5.53072251531831,-4.91162431746526,-4.64183434464903,-0.482019758016195,-3.45806796803659,-5.66330093666492,-1.96790596894349,-0.129310977192459,-5.01065824950017,-5.13295842342765,-4.68693329778718,-4.37861548946899,-5.21886161891305,-4.27373732662625,-1.08857118841003,-4.38004780470143,-4.75729892758843,-4.60241832053144,-4.8888299581909,-5.64133177632068,-0.865304468025739,4.60664209363048,-0.153108173665336,-5.07532942984127,3.43029439157184,0.422776927121251,0.580913090174654,1,0.571324138322977,0.995704591844664
"K00140: mmsA; iolA; ALDH6A1",-1.11250093155466,-1.47314947966219,-0.645499752290005,0.0250647630212288,0.0335092792303886,-1.70656114877105,-7.69928009398305,-2.44509898673822,-0.978540409559827,-5.93304526483078,-5.20617217699782,-1.2101552569514,2.45373935882023,0.396196508321237,-4.0577129655072,-0.306846502510345,-4.67230485035972,-6.42651207481793,-4.46956889257557,2.01426761871943,-0.524290835970671,-0.282674333200012,1.33052607507402,0.707499484419367,5.18734907007021,0.115746367247883,-3.8782264204861,5.15785445947169,0.429687514593698,0.722964734213249,1,0.629719653894867,1
"K00145: argC",6.05420811158033,6.55504106311874,5.79627578602491,6.70143373916614,6.35807467069552,6.90887802739128,5.08435702493567,7.87960040768494,6.98495858040888,7.29854669767625,6.19041064507408,6.01529220879896,5.45651284371045,5.19987792496625,6.04768139304876,5.68609681314827,6.2525647878706,6.03938601185591,5.73146822071867,5.70932066957198,5.54177996620936,6.61834329139005,5.80556177000738,-0.650303298609904,0.905649659350066,-0.635804727348265,-8.74146601873963,2.05299311489432,0.248437568526992,0.0559102023935384,0.999501241736502,0.0638513600370218,0.970984983719183
"K00147: proA",5.35648698307018,5.17333054360122,5.49564595792095,5.2479278768037,5.56313488937576,4.42160095391718,3.76774574558346,5.65292473354525,4.61891039426339,4.63344470272602,5.66998998811306,5.09916796816553,5.38080283216223,4.2979982991476,4.05305349848445,5.36177128746618,6.39712555751039,4.30444240535982,5.43727540570468,5.71258259805478,6.07738274305894,5.54402978197707,5.63162352540536,0.268399406196695,1.09456771005769,0.241496882498376,-3.90954567340539,5.46840407501218,0.373437527511932,0.409589088735355,1,0.365810514949447,1
"K00154: E1.2.1.68",-5.18904246788944,-5.65166335067913,-4.59875851170883,-5.8031629850529,-4.94846383882873,-5.38332205955355,-7.39419775246647,-5.97275962140796,-6.11496410912086,-5.46915418734462,-5.49578536000652,-5.15817653314348,-4.7038459255367,-4.34143269123439,-4.54828627698561,-5.03502800903252,-4.0078660312802,-6.55013156187578,-4.66681508215901,-4.97508986517635,-4.68641125464068,-3.05080296104616,-5.52245337425522,0.909852707707664,4.15210552187947,0.219328834764378,-3.50445481222615,4.9615849936665,0.400936058354178,0.527336810715702,1,0.475179510408322,1
"K00156: poxB",2.35992654627583,2.73888520656863,2.24576993187127,3.12560908699667,-0.993396071379797,3.95396379747663,1.83357986860514,3.91020763760948,2.28664165776813,3.07480303189527,-1.10144397597545,3.62038101744447,-0.584801598128623,1.85446592664041,1.46779129755421,1.87486136291293,-4.21506531780603,3.2922618540861,4.89474267479798,0.870715717167823,2.64294821719897,4.6822410171657,2.4678807677234,0.12421343295475,3.25035409597963,0.0366497385782924,-5.57931159772152,4.36945830512237,0.491419658527015,0.884941356559789,1,0.943951160584771,1
"K00163: aceE",-4.00594178058456,-4.11330137549714,-3.85771979829883,-5.73677383246043,-4.45570872978434,-4.67056267126542,-0.528985593371529,-6.40702316350661,-6.07765274786301,-2.47036733261153,-6.01031031322578,-2.18306441356811,-4.56867762509314,-4.17842624224915,-4.15563792921294,-1.05003875772041,-4.55163102295472,-2.5303596610309,-4.26846062598429,-4.52445499970428,-4.92395812697961,-5.11128804214518,-5.21665609626533,0.104168441047138,4.3822772001394,0.0186879026317533,-3.32384705589507,3.84673064865385,0.489859596441259,0.712545165666245,1,0.742437576452186,1
"K00164: OGDH; sucA",-2.06799857406178,-1.93844323790572,-2.26805260342996,-6.42394405723296,-4.74439864087426,-4.4624834569929,-0.249321564607247,-1.6206353430615,0.567107222482303,-0.319468039474314,-2.2995843495066,-1.32117212021407,-4.50020278232152,-4.22404750302493,-1.163110444846,-4.8241753839862,-4.63212550418346,0.175066444642409,-4.98147108863916,-1.58160739319216,-0.717894183292104,-1.23541409517434,-5.90028974401534,-0.36458213202936,4.40090412905894,-0.0725653625795764,-4.36192580553621,3.53762482405104,0.45000001027527,0.679750955047153,1,0.6893373895841,0.9999245459719
"K00169: porA",4.86877083856143,4.86877083856143,4.59173957413502,4.62596167838215,5.77547806319445,2.71195625027867,2.94486639263345,5.276745946228,4.02913743581529,4.22173221010009,5.94906606118063,5.08037676994787,5.41785634183879,1.41563670574178,3.40219607651506,5.2523591469833,6.7293702201462,3.15586868596,2.96621671293931,5.17624358775922,6.20370536441831,3.98291371312346,6.31437333707142,0.0147047246611764,2.23899126323208,0.00627828600211102,-3.76085726108653,3.82624319852999,0.496875000635807,0.821161793561203,1,0.945045171063457,1
"K00170: porB",3.58173411799131,3.65854564989204,3.20972539220851,3.8389536402062,5.08298717475841,-0.969883011324212,2.32673133097397,4.51398286234292,3.36977807130147,3.45020636780154,5.099718294906,4.13168675535119,3.39358178507351,1.15965379284981,-0.19380131453747,0.878999067024937,5.69217623115026,2.47007743233029,2.53528392913916,4.66841566635526,5.58027822596509,3.61939663101158,5.25456136097808,-0.0217618193181064,2.68822861064684,-0.00949939378575433,-4.24220204097462,4.48489165019028,0.494539782698815,0.779190511456948,1,0.93659238400918,1
"K00171: porD",1.52464731948558,1.74179277424863,1.29023739843898,2.05794942681333,3.01694276600693,-0.468908789760631,0.694169312711223,2.70495576533254,0.82369659644484,1.2097547007174,3.32891603530126,2.34048316611505,1.21822661097372,0.0475237312074661,-0.411308982745627,-4.99790388745524,4.13273010384526,-0.622856256205649,0.475260058492447,3.28718926545876,3.62524015716642,1.64404710102766,3.31658407591961,-0.223918262748978,2.96599648446446,-0.046839430785966,-6.67042245633757,3.58591449754519,0.479687504139417,0.518191370399337,1,0.855125730016887,1
"K00172: porC; porG",3.43361984359613,3.43361984359613,3.53763105312829,3.5095595916977,4.84596403170307,0.808152276662355,1.80728441992183,3.69096212404225,2.67472521422185,3.07303216905773,4.69325408503877,3.36836837934399,4.06546559711143,1.73062285498483,2.43465754769926,4.27219654371137,5.46876581269211,1.65404301889394,1.57311485606201,4.33728593319304,4.72938406415565,2.43676363392603,5.24192134079888,0.159299426130717,2.33932452158253,0.0674701932162007,-3.5496755580387,3.67909413993849,0.478125004459011,0.840880655200269,1,0.80448207703674,1
