"","rab.all","rab.win.BSH+ LETROZOLE","rab.win.BSH+ VEHICLE","rab.sample.51L","rab.sample.51N","rab.sample.52L","rab.sample.52N","rab.sample.53L","rab.sample.53N","rab.sample.54L","rab.sample.54N","rab.sample.55L","rab.sample.55N","rab.sample.56L","rab.sample.56N","rab.sample.57L","rab.sample.57N","rab.sample.58L","rab.sample.58N","rab.sample.59L","rab.sample.59N","rab.sample.60L","rab.sample.60N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K00073: allD",-3.38385762101078,-3.4989544428452,-3.24827881431325,-5.27115992401618,-5.46560155270234,-5.39339731583548,-0.374700364457616,0.250470493339337,-4.71921228918007,-2.07311303450757,-5.00750270999226,-4.43511156648433,0.485413706140755,-4.16158305110375,-1.06699036656094,-5.4224795176086,-4.256906253363,-0.244375046016964,-4.27201746772032,-4.88712178660795,-1.41539958463415,-5.42824733668538,-5.35177779485981,0.491934578824919,4.79377109168091,0.0977388471196412,-3.70366005650195,5.29104821154397,0.443057734009453,0.689963045128007,1,0.700140489348113,1
"K00074: paaH; hbd; fadB; mmgB",4.64994808110524,4.94638641727694,4.3588129153224,5.15595763335608,5.84370868173794,5.59912966636755,1.27123525479558,4.3588129153224,5.63843241048607,4.35848591998838,2.33975593393169,2.0740134117031,0.609324443782326,4.31789552023826,5.05947018862566,4.8577094918385,5.97168373218797,2.75411851969369,3.2469638155711,5.54373418872202,5.65624707930747,3.19488124976236,5.36068734803383,-0.559470692330629,2.48492839432183,-0.244668995424003,-8.59697183111376,2.44756271332243,0.382215313903708,0.25265502203706,1,0.366102284905497,1
"K00075: murB",6.03750818731716,6.07743300058772,5.9823736040536,6.18142435516496,6.00625607939456,5.94855051578729,5.17347604111191,5.83683650911878,6.21799465178599,4.93377764146904,7.23323522326012,6.28949920625872,4.89739356853355,5.02382905672814,5.35527787768364,6.10829384301503,6.18683159049931,6.90101102700674,6.35548374220747,5.697767299171,6.00612279366136,7.16905382423466,6.04266592511808,-0.133651476127739,1.03592648282046,-0.135249929214491,-4.76605434336205,4.85015458091147,0.413416554764843,0.495116342384175,1,0.506177996249107,1
"K00076: hdhA",-1.22432795250712,-0.651626722088775,-1.44015297987458,-1.8974319019652,-0.995987963234269,-4.80794169766594,-1.21213664704453,-2.23541189796212,-1.92251166107555,-0.859730985537126,-5.38376709480839,-0.399939139599921,-0.207775852009147,2.09165774839846,1.56990462084205,-1.76616173316388,-5.10561238278429,-3.94611613768034,-4.50895546048884,-1.14110347675533,-0.599407473753795,1.60321456094981,2.59018072909321,-1.52370192575336,3.6857646232421,-0.323116760042309,-7.13592604648965,3.77852832441688,0.368750028679017,0.432776437694954,1,0.336471058450064,1
"K00077: panE; apbA",3.27979793663683,3.68365163370871,3.03089402988864,2.87989492759125,2.61675734353277,2.98045772219035,2.56276557440038,3.0087804398292,2.5544046027062,3.44526141932768,5.32482873633706,5.28326775711295,3.85999408075915,3.07872751404351,2.95042483253731,5.07220036610091,2.20632922571888,3.91165638461232,4.08568857583628,2.61740096976734,3.40713759938616,5.24072297126424,4.2678620082311,-0.258229890335772,1.44910775238773,-0.163674106370266,-5.82947437206206,3.7762055171816,0.418096740938267,0.63599371932102,1,0.546844892723376,1
"K00078: DHDH",3.92397495357352,3.46902810429425,4.12966257946708,5.36122217914889,5.08331861508958,5.1906446499596,-0.788372719719774,4.10532209002062,5.1437465310193,4.16500404157937,-0.2209448564809,-1.57520086032715,-2.00244257664082,-1.11119213998581,-0.171460683924174,3.7544886022586,5.80714275975853,2.86042108833333,2.91095832687792,5.07609189793713,5.69121443840067,3.19167308180401,5.00782813057866,-0.406464973776072,5.11914289392999,-0.0764344133524222,-7.14058168600118,3.41190523718943,0.464898603098226,0.512690570286701,1,0.703857976872199,1
"K00087: ygeS; xdhA",2.01812286726195,2.40300493788155,1.21706436898296,0.68618269363882,2.75396146260246,2.49076375876963,0.661272045550672,1.42449817182083,0.927573221826723,2.04282259868275,0.319743395500002,1.69127005862193,0.71817981942124,2.74189460081158,2.49108497964941,2.46157852114908,2.66080997162381,-0.0781340533089896,-4.74273657558106,2.02788819297274,2.48316944458603,2.33240288713119,4.87684120299328,-0.954733486350943,2.04863600482128,-0.359664600115678,-7.04994671672462,8.95696058572367,0.303125047403692,0.689930880494363,1,0.139586383527463,1
"K00088: IMPDH; guaB",6.92445314495952,6.82918594721301,6.98451280691934,7.17264440154417,7.02765276021624,7.37053117505894,6.24261144591494,6.94179819662086,7.69283459759685,6.00051150687692,8.21331575971651,6.90597372942914,5.46793381359649,6.61367992774554,7.60346489374563,6.79002370295142,7.45553605003371,7.06914915830363,6.41063659858264,6.34640717090445,6.81047048332026,7.41278593795013,6.80965229599675,0.0561624793571429,0.911265508672101,0.0502194178174568,-6.08229533361502,4.29024265916852,0.483619348099621,0.918428300156565,1,0.898193174375934,1
"K00090: ghrB",-4.1678603248618,-4.9660791129614,-2.95821755831657,-5.11940604455052,-5.42152414128832,-5.21368748407522,-0.777243026799955,0.213762650616664,-4.87802582274345,-0.0969965181286518,-4.46657895846299,-4.40558534296388,-0.877273579417545,-4.16928182184879,-4.05108150596951,-5.27609392151196,-3.96081124116032,-6.29487545107624,-4.79817975376989,-4.75202002080499,-5.32178547353796,-5.22349404539589,-5.04188429333097,2.15411376151651,4.74349596755422,0.395685133354082,-2.39324136842606,5.14850343775715,0.31406254390001,0.292539339522709,1,0.256653200707961,1
"K00094: E1.1.1.251; gatD",-4.35556420453326,-4.39469728628503,-4.34352065079531,-5.67930448274786,-4.91096839115677,-4.79531521514468,-0.983779951185682,-5.24507035392333,-4.99722277249525,-5.75693466312253,-4.67584211293857,-4.62572657263812,-1.16424599182314,-4.56365374778045,-4.3552794860094,-5.07709332170024,-4.09700479566605,-0.668301890070468,-4.38065464820309,-4.98317908060839,-4.59585946759428,-4.91605337665073,-5.24704092169831,0.112471180396455,4.5257677414671,0.0182761225762073,-3.33667714432275,3.42057824837105,0.491419658527015,0.772911234935362,1,0.781276386152547,1
"K00096: araM; egsA",6.0706589048756,6.0706589048756,6.13042446500335,6.59907384510094,5.55401189581291,6.39242740771556,5.97584076403048,6.6402448645429,6.96839696487734,5.32280572368139,7.48720785101497,5.83319230857761,5.02850602014734,5.3593721505141,6.98510190882593,5.92829121491996,6.21513263457387,7.14926133884809,5.93370309860694,5.09442906866342,5.8628535884962,7.42912844714045,6.20779602232813,0.0207933287329318,1.14878244408765,0.0151442873530236,-4.17602035121925,4.3567196339405,0.496099844784822,0.909244619768959,1,0.889491748576501,1
"K00097: pdxA",-4.35974068477366,-5.01274346186681,-3.63205203471706,-4.56933454085816,-4.51023889721799,-4.84223780687579,-0.655991757229969,-5.24783823619012,-4.89845271518898,0.0536191411544742,-4.66200276785436,-4.52102979524414,-0.942320614489915,-4.21525081441332,-4.8460086429997,-5.21724559181108,-4.12195306483098,-6.36908986881365,-4.26731613778551,-4.67373042111262,-4.86050875794457,-5.29967069903375,-5.23896696693951,1.61960080803646,4.72905599474642,0.315263743111298,-3.19068832586908,5.38725296137217,0.347893949752309,0.370951900021722,1,0.350943440267163,1
"K00099: dxr",6.15353084703362,6.14359261432603,6.34933523372942,6.55614549185326,6.08265639149423,6.69272254754804,5.22009586555337,6.02328972730605,6.70142692179105,5.16488824972606,7.49018062987559,6.66326801260621,5.10664646474824,5.31707449933625,6.2797650020066,5.9671250643214,6.75279498658,6.18553885743145,5.99760100791043,5.83386040528463,6.33589800381413,6.81931223645976,6.07967655331382,0.0418380270394314,0.891861246462293,0.0401665075328089,-5.18056868879603,3.99920377633338,0.480499223929895,0.950348471094074,1,0.928522619021845,1
"K00101: lldD",-5.14869478694471,-4.64254617392225,-5.74367922276038,-5.68942371877713,-4.72966544297056,-4.9484117644893,-7.34289262783212,-5.51094604454837,-5.02417502127892,-5.61378871191624,-4.77994651279329,-5.20120934232495,-7.05970735890432,-4.26614896419043,-4.37603077007171,-4.85658008806299,-4.3879262356786,-6.5321208072791,-4.49549439034722,-2.25551525598517,-4.45706114875525,-5.22234248009665,-5.44250149820903,-1.12773168777838,4.37080962736009,-0.238961271851112,-4.63088107997634,3.36220843026812,0.387500024108662,0.493669665731084,0.995294458695014,0.470634918487086,0.993469173531577
"K00104: glcD",0.636085098892526,1.21690677106203,0.355129948150142,0.558610138061431,-0.166719319659567,-0.509268236384161,0.319242802167699,0.665105717348467,-5.1498461996702,0.226326936437097,5.08880559312894,1.77863963687431,0.403206297725887,-4.96264840914024,1.28171717736375,-5.30389880869089,-4.39596292412741,2.53873885029285,4.38524817209464,0.920876515485107,2.94751991070774,2.45751186856144,0.929334565258955,-0.830531315901645,4.5843245281953,-0.163227051569971,-4.64957217382581,8.19247206467791,0.395312522275204,0.803933430157769,1,0.442487236544415,1
"K00108: betA; CHDH",-3.44575962236724,-3.72336957531428,-3.09829257069173,-5.2021313398629,-5.7978744413993,-4.79877916404728,-0.35947363667492,-1.70886873839396,-4.9273726328832,0.855473211650886,-4.88309316066558,-4.81273373086153,-0.236262726488197,-3.97788029968094,-4.2065590976198,-2.83566069181422,-4.60456158781567,-1.74758391331034,-0.519689365372574,-4.55425298492676,-4.62742456388655,-5.02339477630152,-5.92302463362,0.839566865763006,4.81677808783351,0.166839134386914,-3.37705632242875,4.35518023195536,0.418750016978683,0.636976857661399,1,0.602282452937929,1
"K00111: glpA; glpD",5.67504456637886,5.50120252433832,5.74269796661729,5.29750979136297,5.68496230141852,6.20693715123369,5.45933464852395,6.01966808568993,6.20294886469785,4.09071145096826,6.88815619934317,5.81133152829328,4.61973941587785,5.18543718962931,6.48798693404365,6.22194659923252,5.65880700597332,6.50800215295731,5.20621115698617,4.95396666750091,4.35700450641694,6.47421825995313,5.35009210324783,0.00445871164731404,1.16211534129921,0.00262933864556861,-4.23755239177809,3.1463197498216,0.498437500317894,0.947852767798943,1,0.948206604251012,1
"K00112: glpB",4.82376863354532,4.55477900686755,4.92070358284757,4.97377168564156,2.96046694757688,4.83056857791107,4.95126865930144,5.22760882609288,4.91909665401572,3.46695667163392,6.33196959046284,5.04238529526506,4.25300078317289,3.89491312088506,5.86702343416281,4.68504181618894,3.6796352569782,6.04364385925803,4.8683545400218,1.64735429874591,2.02952921355365,6.22694882883803,4.43030415325582,0.284499621164397,1.89529503034467,0.154699652258251,-3.16959991086544,6.38172276192671,0.426562515270299,0.559303162840509,1,0.569327670684579,1
"K00113: glpC",4.66303652504454,4.66076849163915,4.66409103530669,4.57206920305358,3.23881326052073,4.40476263037204,4.69604928880444,5.10595890760451,5.05914215980774,3.59938382049904,6.26952721290472,5.18827731132465,3.82521899042984,3.97441214868881,5.57520528615488,4.93340280307938,2.89490483672577,6.11975931569635,4.95296895130506,1.72656942460755,2.15754468092066,6.17017294229084,4.45333376845936,0.1451364185805,1.77227280879216,0.0734405220483266,-3.2636936350686,5.12111867849361,0.457098292697049,0.613281433935579,1,0.82542726961506,1
"K00116: mqo",-3.99726396274155,-4.472982900515,-3.58695394321443,-1.87180756844239,-5.53821317767068,-2.97942846777147,-0.731692204728325,-5.49128598585267,-4.9818635208722,-6.07407119417481,-4.91241466996822,-4.62935547826034,-0.455762270052755,-4.63808020853317,-4.97721195526496,-5.2957667707767,-3.71238770744545,-1.02293755980742,-4.39019596501519,-5.10225446407281,-4.57833320364078,-5.26903146808216,-4.95593402449512,0.853103734895187,4.38899769004695,0.164666499701903,-3.12971966791359,4.78503945396466,0.418096740938267,0.577193772142019,1,0.557359605371409,1
"K00117: gcd",-3.22066580509339,-4.00252747501793,-1.79118949608152,-4.99112404516839,-4.96043022793196,-5.04994668454663,-0.456535476217556,-0.354902582761158,-5.15911853871045,0.339060504080905,-1.00994459612999,-4.46197297494506,-0.310844843645905,-4.35487699050209,-4.45590720083974,-4.71784411373901,-3.99704359369523,-0.812737080581687,-1.79042662499847,-4.87474456279059,-4.56029260944823,-5.58912591089864,-5.3792400755506,1.80949648560368,4.64803705844217,0.328103104454239,-3.34379030604876,6.33292682273628,0.32917320615172,0.372627972369322,1,0.259486667550716,1
"K00121: frmA; ADH5; adhC",-4.09196118804314,-4.36742905185354,-3.72159975796328,-4.72645857024904,-5.40419926450561,-5.00418550477114,-1.25273756932587,-5.4427020028024,-4.92091091429736,-0.725485460848283,-4.84200974566608,-5.0432256016782,-1.49886281294272,-3.78644894094015,-4.27586310917482,-4.80148426332777,-4.61349276532246,-1.09916486604227,-4.37917633347485,-5.01635444406313,-4.69816198705928,-5.12376024302153,-5.34953564094675,0.686619847016319,4.48796342621688,0.152276331494292,-3.5734478438391,4.53448158412818,0.421875016292319,0.6293613262629,1,0.622164418882201,1
"K00123: fdoG; fdhF; fdwA",-5.13500381470791,-5.01396193116148,-5.30348543255074,-5.2865124657035,-4.94202453474149,-5.50188162434092,-6.72878550246965,-5.44783137110432,-5.50718986175443,-2.49282720477157,-4.74943671656383,-5.1304456644451,-6.67279206695598,-4.57473512097395,-4.5627957517017,-4.78983911332629,-4.46777747196515,-6.23218607551419,-4.18856945496526,-4.8383391828489,-4.92456251379797,-5.64092228229627,-6.1401327782693,-0.2450507493096,4.4336686382168,-0.0523133961085105,-3.99164970212022,3.80403345848956,0.469578789344162,0.696160700236588,1,0.693937544653489,1
"K00124: fdoH; fdsB",-3.16242548935064,-4.09616876476215,-1.5354336407719,-2.92591066430909,-5.14910424328444,-0.509695424950241,0.988075991439235,-5.68977934496802,-4.80478771020139,-0.76524247699829,-5.73105053353603,-0.302889251561304,0.273854619020284,-4.58315083554198,-4.49237500854871,-4.88562495948831,-4.94143452346757,-0.451264420303948,-3.74276986200686,-4.54646636963204,-2.31479696440827,-5.88161736097707,-5.3338999051257,2.16163312448693,4.6436679578982,0.421764228865102,-2.87334197319254,5.35364659821879,0.320312541979086,0.300213555225266,1,0.248994535360151,1
"K00125: fdhB",0.793730395902617,1.52485316299093,0.512182147497112,0.117035869388348,0.416698776034934,-0.0486435568712444,-0.768500497301909,1.00676062952806,0.260942698917825,0.523382988963474,1.63789624366161,0.924058684440418,0.724123897905146,3.05409940360604,1.18458797951589,1.84111210241106,-4.27430725684815,-0.603066189640531,-1.03750310374372,1.34998108915344,1.66792307362642,2.09694880729308,3.05266748068349,-0.957369036437085,1.81625198513272,-0.35242276419501,-5.29576273557695,6.90330410295671,0.324493020316895,0.671862284073341,1,0.194782747245015,1
"K00127: fdoI; fdsG",-3.33291360742821,-3.65329131792721,-2.84567407832472,-5.05278112068968,-2.1635120528201,-5.00188229903854,-0.527235499659695,-2.20883459654191,-4.99155192046562,-6.17486620696663,-5.23595870217608,-1.58746123880408,-0.830000234161675,-3.88225549048152,-4.07815501893195,-5.28453134780581,-5.02978961148979,0.171381265524806,-4.66316465163777,-2.42837849177222,-4.98482761177006,-2.99350008281349,-5.43567934272926,0.694425767935993,4.42095616833925,0.1264914170171,-2.90533679460416,4.26366235282603,0.421875016292319,0.632000348534014,1,0.611605560171253,1
"K00130: betB; gbsA",-3.65806041066631,-4.4482626687295,-2.49078664404268,-4.85387516598952,-5.09652476705146,-5.02992210537294,0.103371615889004,-6.00277964333929,-1.84691948898245,-0.846196228739458,-1.43510274916103,-4.67492963982458,-0.306933949066029,-4.36942786686042,-4.5466390620149,-4.70869397785221,-3.96785217647425,-0.472382508859594,-4.32706507460677,-5.12936504545447,-5.07597602392367,-5.35985579668131,-5.80890078638027,1.59220315222899,4.41706903091267,0.286414889924629,-3.09086836454744,5.29274765072254,0.338533577902395,0.410266113111126,1,0.33464119568512,1
"K00132: E1.2.1.10",1.14013727742829,1.39062988766796,0.762772324773415,2.90249631679076,3.3522192779451,2.83511529156218,-0.374784976694099,1.30007804558078,0.114070994599775,0.184310784270862,-0.553992378960903,1.30513623576044,-0.0612491699752269,3.96219577570298,1.43021127687956,-0.0585304741662291,1.68660945329968,-3.0029377506088,-0.963134652955995,2.46197348416388,2.68933838695593,0.419733770823402,1.54765711147515,-0.206093441522364,2.708663410102,-0.0749644554041354,-3.67908643027019,4.20966386137267,0.475000005099006,0.866945695741734,1,0.858211472157873,1
"K00133: asd",6.29495175811327,6.33295175882617,6.26814081760279,6.4478080824373,5.87758283065241,6.32291024259878,5.40716477590376,6.25568053591117,6.63474490955102,5.3830353732046,7.74478450402901,6.30874496534662,4.93917615544666,5.3107319442523,6.60174148384359,6.28888941384235,6.37445698853313,6.41131615025148,6.215030607838,5.77277228570025,5.92368347085017,6.92822649458611,6.86726759068658,-0.167025280844101,0.963782366683215,-0.160023090295586,-4.79124777699508,3.85682411761975,0.420312516634983,0.65761604293436,1,0.531150544501938,1
"K00134: GAPDH; gapA",6.49655585548499,6.52864162997605,6.42070318774032,6.44492149199095,6.66194900333091,6.78328671664265,5.26785710273458,6.36336632440549,7.05291263600245,5.7775755669835,7.08386371145206,6.36705919350529,4.98429351876563,6.75763952095749,7.52754842218644,6.49161275569872,6.59199908409143,6.2019023240726,5.8323127505224,6.45892734633931,6.46274454737769,6.77879651117628,6.55289796654575,-0.120573471510959,0.80539222001575,-0.133124177582505,-6.41570265891876,2.91480829807351,0.419656802998231,0.30401821308692,1,0.511785476520384,1
"K00135: gabD",-3.6136166943426,-4.03039492709953,-3.11258436745534,-5.14257026332197,-5.03382064298527,-5.21951426279825,0.142936625150777,-5.12452891386658,-1.8133421464573,-0.233198017551894,-4.4979896498009,-4.6619706826358,-0.897485275459895,-4.50082211402512,-4.21377347517233,-1.75446118163767,-4.61147983024139,-2.03116661893541,-4.42112770188638,-5.27676779686471,-4.7225252714185,-5.68358729002524,-4.93009827179264,1.18987102606184,4.40829451431769,0.239846506244233,-2.83164632144801,4.20849421974033,0.373437527511932,0.496751196760259,1,0.463298637797961,1
"K00137: prr",-4.43261652414192,-4.38224765993219,-4.48648676751409,-5.53577580280137,-5.23252522366564,-5.17200887515718,-1.14490510070513,-5.350386395138,-5.43243876871074,-6.25735221305561,-5.07835321376353,-4.93122131729561,-1.07328619335219,-4.57794480401135,-4.38880345493189,-5.25932698321022,-4.00242865169212,-0.662457272722966,-4.07542459345906,-4.7005756582614,-4.98229664364462,-5.86823090342147,-5.33834422749347,0.072799465295887,4.50336096364369,0.0170085117282844,-3.50814949673661,3.66639102694685,0.490625001908018,0.763177683278986,1,0.774424274448462,1
"K00138: aldB",-3.63784648784986,-4.2957957781196,-2.81567427429648,-5.45154667197652,-5.16869302477699,-5.81426995535708,-0.0381175490179766,-3.24627913655041,-4.84131204158769,0.511070114148017,0.650716664699084,-4.7241297273972,0.195858748280624,-4.1131744400707,-4.6541536860102,-4.5485821398877,-4.87817709660715,-0.954085658887092,-4.17746092671512,-4.80748929203936,-5.03884927613953,-5.46471240805346,-4.88335944650862,1.90635225343547,4.83402099406871,0.337828371333355,-3.07402983773822,5.47602914654323,0.334375037849555,0.374472061284503,1,0.301478030483449,1
"K00140: mmsA; iolA; ALDH6A1",-2.19708934182008,-0.629464287087949,-2.91371496087184,-1.98331387270162,-1.81890703343569,-5.54827574744826,-4.17484849543125,-4.8766688258015,-1.83819328699018,-0.475442805645356,-5.06365958293109,-4.84397611528698,-2.23768743371826,0.371179061113864,-4.19323125467323,-0.342411940713909,-4.37985222378005,-6.67670493661745,-4.76170001694936,2.13708103788562,-0.617921455569881,-0.203758959014401,1.45035924181224,-2.04311227305688,4.29321858614973,-0.385711874970842,-5.12832482701782,3.60158891017765,0.312500044389148,0.354530132069714,1,0.169411531289918,1
"K00145: argC",5.93214339360234,5.86267157206257,6.01655215000844,6.2596698417788,6.0200368450258,6.50401514831182,5.10242058255866,5.85069918944425,6.47842834055293,5.09692774921589,7.09950047390998,6.01474363809857,4.55723890948715,5.28348787467238,6.12796305067457,5.74083772266434,6.29676561717283,6.12400153277139,5.78436838619041,5.76826982495918,5.61801609219405,6.68983530886469,5.88553581987675,0.110526614253319,0.867598766745298,0.10824357453396,-4.83879931382,4.32493667653894,0.46177847893635,0.894925698292871,1,0.832230583851133,1
"K00147: proA",5.61442521086278,5.55927356468736,5.68390564097843,6.19425639664046,5.99208881859056,6.06045245201703,2.68891301459963,5.22442857582245,5.84649778285998,4.98870957803446,5.61882967399027,5.78874579254673,4.06655183424499,4.35382395654493,4.12335621119952,5.44341163034154,6.45081241182201,4.41033777418914,5.48036969606467,5.79151712165239,6.1305880929535,5.62262249635931,5.70510771438781,0.0956694702537666,1.31779228014234,0.0678092174140981,-5.72934384714971,4.93524446944184,0.466458665179807,0.821490981818614,1,0.904311463497803,1
"K00154: E1.2.1.68",-4.90163115888152,-4.58131266837335,-5.25850807789692,-4.880643081849,-4.73195852472434,-5.34522797081751,-4.26479635050504,-5.84490311662913,-5.52548776877375,-5.87508068694989,-4.85354058750687,-5.24598827263357,-6.81465330372024,-4.19042492976069,-4.30037192867647,-5.25412558883383,-3.87267558773356,-6.24285341923591,-4.20524100495778,-5.01933949120977,-4.56645851849436,-3.03343323225575,-5.41309787934532,-0.664143854662214,4.14062849654514,-0.15415681020311,-4.83430886262555,4.56758457440196,0.416536678879364,0.573562080689257,1,0.547554697141094,0.999145156314278
"K00156: poxB",2.41573835131315,2.28492671227624,2.57874650217588,3.16841391446562,2.01050850083017,2.32699504041571,1.51958143792256,1.87303333645402,0.423877029715635,2.71525068497267,5.65057457147629,5.06930257315863,3.20853321756096,1.95423419886544,1.59333677100541,1.89957844978562,-3.8986793276855,3.38221488201153,4.95512061156473,0.926483222635609,2.64611308676781,4.76286229409045,2.50450241794191,0.382728992732844,2.68444610655955,0.113643391640907,-2.91850060106588,6.50669843920094,0.419656802998231,0.449074486521187,1,0.625018013623374,1
"K00163: aceE",-3.70647003969829,-4.08483349705949,-3.37469721707763,-5.14229161685124,-5.26838039513605,-5.21984546971095,-0.406808742191761,-2.9835564368522,-5.19468666223741,0.839460054672887,-4.57939205217022,-4.84307282020993,0.509297261910072,-4.70501990126798,-4.19695731920351,-0.933629418152018,-4.31271144530819,-2.65475991599102,-4.59307789568801,-4.58904901674493,-5.25922158059069,-5.3304071664716,-5.62117507042216,1.10995045525578,4.80897900757979,0.223466883793481,-3.18123654982188,4.57407975909425,0.406250019768453,0.540983129991136,1,0.54615064936998,1
"K00164: OGDH; sucA",-1.55074663466943,-2.14370456596262,-0.799010003855465,-0.979883310501535,-5.00408929894763,-1.95438059715854,-0.361516901673763,0.207632611809892,-0.816918331358576,-5.63467795549906,-5.14307628148976,0.694166026983599,0.571234740045852,-4.15689631724573,-1.2379761567307,-5.34420911679329,-4.67797453395342,0.289907250954702,-4.30023141800195,-1.47476691197402,-0.391939202720655,-1.31279502031087,-5.71461115377217,1.10139229102673,4.30562293589603,0.23273867546128,-4.45067787859984,5.90913441995697,0.365054631703392,0.455063133067863,1,0.351107846294572,1
"K00169: porA",4.57502310567421,4.64410465224132,4.57502310567421,5.83383972640703,5.94907987862039,5.81956837787663,2.18702987039504,4.49591605838481,5.71421288296416,4.64256164810319,3.50871067215049,1.66125237041515,0.444150329519964,1.43489061532396,3.47586999581298,5.30725049129615,6.786710453226,3.24675638754707,3.01912488131905,5.26224015471494,6.27546923878325,4.06004131577931,6.39180487760927,-0.567273143903404,2.8723799699219,-0.189978331288539,-4.62161255795887,3.92232434664522,0.429017175379004,0.559109912076678,1,0.588556663924311,1
"K00170: porB",3.87577399073874,3.26295999024136,4.04463306080337,5.28295016653582,5.16311426851654,5.25846270841255,0.0103564710742221,4.02142927910488,4.72909660285051,4.0598725582308,1.83326600891008,1.37144480086657,-0.0651418824866452,1.09052415280071,-0.270304511981863,1.03113855228979,5.74356195312195,2.54666389363935,2.60869928286105,4.74065361343414,5.65381135874759,3.72172189032389,5.31952777700155,-0.0760141028626977,3.47273682801624,-0.0291590796492504,-4.04123323466407,4.6316624625681,0.486739472270124,0.944286304082446,1,0.799940275958562,1
"K00171: porD",1.78641870706075,1.34764781391091,1.95881121996012,3.48619579556404,3.43735268531191,3.37738899262121,-2.09624557152514,1.95181616925599,3.10943911568353,1.96128054243652,0.375268948808795,0.447483849482021,-2.21813501300278,0.0881113402382532,-0.275483076666516,-4.77032433309951,4.19429801282941,-0.511537374998994,0.649244339314401,3.33010484498542,3.68098228384566,1.7315394267312,3.37966471004204,-0.104197620185925,3.60700555889531,-0.0274586308022321,-4.05726875284932,5.67658734124188,0.485179410184784,0.800599952949838,1,0.882548046477516,1
"K00172: porC; porG",3.2323089659692,3.49597849629649,3.2323089659692,4.87259573398326,4.54101893274008,4.5230653738649,1.03382212287519,3.15505627974935,4.46653431763478,3.28141152975885,2.19893449354134,1.17619618437697,-0.298055496709536,1.75570811602811,2.46513703460588,4.36862842559759,5.54471062442459,1.71550899020454,1.63261695465965,4.4073687362379,4.79880228540171,2.53191342722428,5.31183308195442,-0.477547223330594,2.73502880321369,-0.192829137471706,-6.35080021014168,3.4094217450418,0.419656802998231,0.476843408691413,1,0.485846281717509,1
"K00174: korA; oorA; oforA",6.94709481952569,6.9109322312473,6.96043963018005,6.93751190771983,5.69648447129991,6.7979499177703,6.97054832812118,7.58620153989001,7.63488043595891,6.1157953970051,8.76710224846684,7.93836718789976,6.47665943591255,6.84206030442397,7.95089707892503,6.96252118437382,5.91257697972424,7.827731466684,7.24783914186756,4.71193356013628,5.00487431276881,8.21256698730843,6.64515507025627,0.1810733504299,1.5634525944088,0.110801931481453,-3.40063986572586,4.78232839908221,0.459375008320096,0.462198864299931,1,0.713595143730109,1
