"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Halobiforma",13.6262470625928,11.729172208143,15.4063834280917,14.7067251272372,14.1895237739926,15.8213206449386,15.6349240474095,9.27645594598147,16.2611998647808,15.8808470252521,15.1365357557146,12.8482995712175,15.666078154609,3.03721310369689,9.30337035349054,15.6002698371781,13.5031017645426,7.89534338546182,12.3980609106293,13.7910517699645,11.5789564665781,11.8597837465736,7.29082037924021,3.43257445129769,4.22873440112581,0.83785213701995,-1.53462665822486,14.4512118524461,0.131250164487989,0.0122160506790159,0.99771140663304,0.00414558593496287,0.83551274573373
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio",-2.32921756591172,-1.93577004965256,-2.74484567937526,-2.8117357219561,-2.81189609138219,-2.67633246898365,-2.58646138474434,-2.18613665804214,-2.95185001093838,-2.56040700125744,-2.87502448410577,-2.66741543416337,-2.8328450126769,-1.57573533182135,-2.99611879579886,-2.60562922819336,1.7532459822775,-3.43099660452377,-1.75042805689048,-2.44835731644213,-2.40476804159887,-1.82154074992327,-2.10089125044156,-0.668029016947301,4.36631115860901,-0.142754138144525,-4.23481380423581,2.86581960349762,0.416536678879364,0.599403195090336,1,0.568793689379506,0.999086858703732
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A; f__Enterobacteriaceae_A; g__Buchnera",-1.96458178728576,-1.71064410223582,-2.24344939798088,-3.07538688294972,-1.95667566483975,-2.50007090692692,-2.71609238936313,-2.16219175936999,-0.195878017574863,-2.66744520325702,-2.09341594526566,-2.56728862362941,-3.16337009715358,-1.59373697218878,0.51588864435589,-3.24858826832815,-3.8873452576513,-0.580518431650917,0.166559063117122,-2.41603257778321,-3.08187024543871,-2.73664002007302,-2.39585593038906,-0.500734843714937,4.14594891436307,-0.0975644810561623,-4.47514718321631,3.67090522373797,0.438377547792193,0.652567064244967,1,0.612704306626037,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A; f__Enterobacteriaceae_A; g__Tachikawaea",-2.38415523511707,-2.18888421578394,-2.59048820221101,-2.63123510842853,-2.53981318498499,-2.3424987815873,-2.6062653664304,-2.6138977086594,-2.71461207395368,-2.11882662958207,-2.84353667867471,-1.91736904410148,-2.95169796224048,-2.07353042263259,-2.63771718024416,-2.09848888506447,-1.21424709381682,-2.9248196461523,-2.29070997098539,-2.67314380971315,-2.1407152189932,-2.0434512394757,-2.11506963622023,-0.413950590516043,4.19111752439468,-0.0711030563946914,-4.82546033343947,3.80617698260622,0.460937507996083,0.661983275299752,1,0.637354301078179,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae; g__Allofrancisella",-2.3589502117877,-2.04096620167408,-2.58358893676555,-2.6572831559386,-2.55968311591602,-2.5028556638782,-2.90309143653146,-2.41418809720218,-2.61142840258244,-2.19698391183237,-3.06090337653032,-2.68901037112655,-3.09078665757795,-1.56146953217728,-2.83780733807579,-2.33162094064942,1.3271918133889,-3.22592127131145,-1.83925451331824,-2.80419119102136,-2.53659852833743,-2.20784508702073,-2.36176031202183,-0.696612123461282,4.14535426486218,-0.134646370690655,-4.68680294434284,3.39317479450799,0.439937609863873,0.587305871855691,0.995941816394741,0.581927227667843,0.998082521677237
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae; g__Francisella",-2.28437348994812,-2.06447325559727,-2.49073896129303,-2.21759770239311,-2.22347510228438,-2.70653294695439,-2.45088626398391,-1.86364170518671,-2.71311919798604,-2.53057832339662,-2.79819016042446,-2.38790732830178,-3.00226750834386,-2.11785107752956,-2.457213285686,-2.26001856453047,1.32244128566423,-3.08682241613106,-1.90668499488661,-2.9716420115026,-2.29468636963744,-2.45479081995312,-1.84896798046785,-0.813093805937822,4.54427648199667,-0.139693537336144,-4.22817913013216,4.12634802082349,0.435937513251067,0.634553949037786,1,0.598383053189071,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Halothiobacillales; f__Halothiobacillaceae; g__Guyparkeria",-2.06870092408481,-2.04187084094804,-2.1062123140474,-2.36139741198351,-3.30589126931734,-1.64509159536928,-2.92529425684809,-1.86039327664527,-2.37639056930596,-2.32603482587873,-0.551156500921476,-2.30052840127821,-2.66052377452919,-1.50617758693743,-3.1031565911941,-2.60218172104545,-4.00495846991923,-2.82063895732196,-2.05229919108004,-0.53409503097955,-2.38870994984178,-2.89349390786491,0.198818058560667,-0.146701675563293,4.09684739099607,-0.031147732086236,-4.15323308035919,3.97360513293813,0.489062502226303,0.715371925109517,1,0.706614484103358,0.998066146617025
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloglobulus",-1.89150237741291,-1.98139628099751,-1.81042108617066,-3.04593518871731,-1.71169134582321,-2.59345238589366,2.03491582576893,-2.05142292549948,-0.394252657612613,-2.40737433256829,-2.55581267955783,-2.66158716741148,-3.09086363989357,-1.72480683960015,-3.11002421358346,-2.29464906760177,6.42805228122892,-3.03864805176518,-1.98883152785077,-2.37922519088163,-2.24659562075955,-2.37447998263039,-1.80803267310142,0.113726412813888,5.11569244539257,0.0196151282157671,-4.46773144445644,4.4818274908434,0.485179410184784,0.740933769243205,1,0.745345634918487,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methylomonas",-2.32401898066056,-2.20923716831714,-2.44251524963124,-1.8492462594161,-2.42966865013651,-2.10528051264247,-2.71503535015574,-2.33446508724104,-2.29157558560281,-1.95132461913663,-2.76951167915837,-2.84232564460342,-2.86699045395003,-1.90494436840463,-0.417127226763466,-2.19100628174027,-3.22964024868348,-3.30943915772258,-1.95235994066409,-2.74601492563375,-2.22617517274494,-2.52599278699362,-1.91751906582073,-0.222228600002762,4.2783618725852,-0.0366250041945171,-4.92913658389522,3.61462619161585,0.479687504139417,0.6856494210934,1,0.692071654641798,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Algiphilaceae; g__Algiphilus",-2.43221261622859,-2.27436720914675,-2.55416249259911,-2.38639614387059,-2.28148230772434,-1.7928276310029,-2.70096528214863,-3.01084173485676,-2.63784211239917,-2.463872453003,-2.90129442725398,-2.31855776157731,-2.77627263229012,-1.74890648364328,-0.119627769477038,-2.82374757765478,-3.78063419431472,-2.57264231171313,-1.77061222913794,-2.63564082313796,-2.69823158854771,-2.40722823965049,-2.46364389264602,-0.287206394081817,4.12849718720153,-0.0533882608939111,-4.19849441177131,4.04354964839603,0.463338541017067,0.677223219588933,0.99998089534551,0.676787391207863,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrococcales; f__AK92; g__S0819",-2.31532713340876,-2.05546010332322,-2.51987123863054,-2.3562674049593,-2.25224045838333,-2.37161385569154,-3.03102291733173,-2.36283971129225,-2.41199295646727,-1.64296490289225,-2.83234121773954,-3.10069310306164,-2.88719917602871,-1.47232724085312,-2.93876716238958,-2.97892723233246,-0.360014486536606,-2.80272331024039,-1.85059692340976,-3.40607083323434,-2.55944259824568,-1.9515262750993,-1.74850137062442,-0.406155941215999,4.39319690923962,-0.0787391665588075,-3.95688068464982,3.70773553926334,0.462500007672546,0.711289320040297,0.994467570610026,0.675696509856243,0.993104503372016
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__Piscirickettsia",-2.29480193453056,-1.9914985582356,-2.50970436364238,-2.86065531959555,-2.33304178112526,-2.48969984550088,-2.37326498553162,-2.464654620877,-2.34055890575857,-2.35628118228941,-2.64844684317208,-2.6093389527903,-2.71502354952321,-1.52645400103605,-2.96657160623141,-2.43993165034071,1.68065705901132,-2.71137152222644,-1.90424474569296,-2.65244168225626,-2.65027543667432,-2.59346020901465,-2.54770559452189,-0.727786580443937,4.47618280826904,-0.133558659211559,-4.78041820328728,2.8676848102158,0.420312516634983,0.590077385216972,1,0.571095965760246,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Alcanivoracaceae; g__Alcanivorax",-2.31943222011431,-2.0810163578246,-2.51272206174299,-2.29982212676164,-1.9572229239528,-2.32271262368598,-2.4339321746012,-2.21334269008962,-2.70829203324475,-2.79930546785961,-3.00896875770756,-2.90300432445638,-2.91961607575106,-1.94795947727216,-3.005523948827,-2.12349459904268,-3.7817680991069,-2.96385692822932,1.12393399291439,-2.58218352534883,-1.9368363174009,-2.61875916225203,-1.48007982823104,-0.480436905944867,4.17976786460282,-0.0945991714367056,-3.66877326843901,3.76546007024119,0.453978168540086,0.650909818601649,1,0.63103490211414,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Cellvibrionaceae; g__Agaribacterium",-2.35766368405097,-2.40570560786229,-2.30039774315779,-2.70346777239603,-2.148426121266,-2.51178412797784,-2.5991370773938,-2.55323048299165,-2.49910287560136,-2.10890909215453,-0.835339639340608,-3.05170749636145,-2.73878007780908,-1.81066661103188,-3.16217378128017,-2.86428513092223,-3.47120717233894,-2.26449954366563,-1.83647034455175,-2.2031782443372,-2.13344020227501,-2.65425607311208,-2.3001231639987,0.235531872795898,4.11625258228491,0.0417409850749954,-4.56843769138992,4.56559957960069,0.468018727261793,0.751799170463804,1,0.762557271482388,0.997903884656717
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Cellvibrionaceae; g__Endobugula",-2.24613839865542,-2.14693138123557,-2.34384900659022,-2.52813090379752,-2.4602756476221,-2.28612117950635,-0.211296837655219,-2.0479502333646,-2.47539834537899,-2.53504110133156,-3.03224411597555,-2.56356078701806,-2.81545359559058,-1.64875712004936,-3.10830479955205,-2.40694243450903,4.05410679955994,-2.64440465897384,-2.35235258057351,-3.10261945625782,-2.71288338126289,-2.86941652950708,-2.27585105994424,-0.363494390687929,4.75237654162744,-0.0662930173165289,-4.98896822509463,3.85068841110175,0.460937507996083,0.656886339532381,1,0.688312896468856,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__DSM-6294; g__UBA2009",-1.75930734663169,-2.20708079764367,-1.29612032031489,-2.46178392603429,-2.84799110115642,-2.35602731734299,-2.21692598355507,-2.4955500376786,0.859527496952502,-2.26471363202248,0.361224453546885,-2.56862607231614,0.555032060988351,-1.82217237024429,-2.85047917543827,-2.5699516412512,-3.39165068480414,-2.35646436421825,0.0474841820805096,-2.9459165866327,-1.99662316729276,-2.04568322198584,-2.58119995321778,0.675464137585173,4.15333879639372,0.146839779880836,-3.03547444084599,5.31673763642528,0.413416554764843,0.568765201317006,1,0.569560748365412,0.993856618496085
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__DT-91; g__DT-91",-2.30482196117922,-2.12967745389079,-2.50170804074613,-2.45959448823837,-2.10803749386208,-2.633924766273,-2.69272764422849,-2.30105814819448,-2.77296161593545,-2.25685686258808,-3.11831333398757,-2.24532964247445,-2.80068969370893,-1.42344890148476,-2.92324188175581,-2.76505746826871,1.7002228901597,-2.47162374523627,-2.85507705868654,-2.48530351019303,-2.51297461429621,-2.62470206133743,-2.41118637933963,-0.598690804359823,4.49136891620275,-0.121449151654906,-4.00199323468518,3.63246644092684,0.442187511921351,0.609198826480337,1,0.591076626063565,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Endozoicomonadaceae; g__Parendozoicomonas",-2.28435523757592,-2.14783579064127,-2.4114552160387,-2.90084317564913,-2.46428206031895,-2.41000215258385,-0.433872932932376,-2.59721839432607,-2.52933755312881,-2.55956141135461,-2.81697202975172,-2.90330234827244,-3.10576609154127,-1.97144071159861,-3.04097522620073,-2.5664476698721,2.05287204780511,-2.99153653220286,-1.95894741689524,-2.57718271007496,-2.54702268578894,-2.65218390433574,-2.03642347421344,-0.623702373400379,4.44683599972186,-0.131653074187672,-4.69284579657772,3.58698667287187,0.431250014256752,0.615771623154702,1,0.605409465727771,0.999215675844086
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Halioglobus",-2.29485766479357,-2.15210651993152,-2.45748165564781,-2.79622730808932,-2.06732209583496,-2.06638870509555,-2.82933525328687,-2.88181753773191,-2.0967427766893,-1.96886997094609,-2.77900510780297,-2.26681487062699,-2.49399378723681,-1.47162503099556,-2.90592087919941,-2.84493272962002,-0.318327367275701,-2.51959700567648,-1.94885291283365,-2.88064418010276,-2.46020905077591,-2.48706248984707,-1.91168174537335,-0.221101551852151,4.15613094259923,-0.0439389408840539,-4.35153045322269,4.76516147378654,0.471138851426896,0.689615350312055,1,0.656189447162744,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Chromohalobacter",-2.33787133651012,-2.41065547525596,-2.25286522604689,-2.50763794185578,-2.20456587159585,-2.06647270041989,-2.88934231433445,-2.85322827081255,-2.82083443162333,-2.12640719249361,-0.469402571665157,-2.25608971142266,-3.03718632281197,-1.42661932642102,-2.3431586122583,-2.60093545303612,-2.97833826556137,-3.16279033199658,-2.29794300456389,-2.67900000132529,-2.07729733608255,-2.26038492031951,-2.21240148554296,0.00301527331756368,3.95501464801718,-8.52299727574895e-05,-3.92318396100057,4.00779526177698,0.5,0.714223338469328,1,0.717636199906904,0.996251863281577
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Halomonas",-1.73352832053215,-1.98212806909385,-1.49750478640302,-2.48672156404395,-2.09800853972644,-2.22098606997663,-2.24471635652092,0.0856629101744133,-2.46861886595272,-2.37684764001619,1.22195796098928,-2.78057667595806,-0.804633739198877,-1.50642001504365,-2.65369886979622,-0.106785930360994,-3.58515295940582,-2.83633016328618,-2.05811515164523,-4.00497066332092,-2.42213167211195,-2.57357775833401,0.305664831568757,0.588498471525741,4.11540704479211,0.117670526470738,-3.67330450236501,4.31314081297556,0.4414976719363,0.650218325200983,1,0.664455755158155,0.999996584271207
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Kushneria",-2.22236470256475,-2.23768631346822,-2.21110539011157,-2.83295815682612,-2.56976611260839,-1.99493048008877,0.981517340038852,-2.81675023213327,-1.96965747076468,-2.72484581539049,-2.69952589424809,-2.87765841635196,-2.74479402568709,-2.38318237662886,-3.22015978645326,-2.76803358546505,5.09222238563391,-2.85534326757398,-2.05965466252417,-2.75681139898964,-2.24381758328119,-2.44734985093619,-2.5753297253056,-0.220559642658813,5.09288142173153,-0.0426359823991306,-5.00636608379796,3.23384175975118,0.479687504139417,0.664500475063639,1,0.7363956549449,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Oceanospirillum",-2.02158022599698,-2.15757023481695,-1.88102862667962,-2.58386082320367,-2.35423306992426,-2.07256339971296,1.43448968689746,-2.56764425778345,-0.134078750074488,-2.27509514451464,-3.08819852867967,-3.02895835688108,-3.23303153112832,-1.95553885096912,-2.75851203664634,-2.2794891027262,5.81575073272966,-2.84820839906488,-1.8673362690463,-2.86923298369553,-2.55849823950032,-3.45752723397989,-2.13831847941997,-0.0107145796398616,5.09562733793525,-0.00251364234659934,-4.52110917824665,4.44315032730258,0.499219968956955,0.743336107237463,1,0.778750926898179,0.998599037862293
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter",3.33288922107393,2.69141738694309,3.93257638610833,-0.291273982433495,-2.24316745320368,2.63447182896677,7.57560785282062,3.83707712387271,4.32953926530515,5.22664146142569,3.70398439698456,4.87916721693184,3.90886619185558,2.54174982798541,2.8167294055607,3.42776199707272,11.6040016266596,-2.96829160555967,0.221763124739789,-2.7383284098695,4.05257055291574,3.10780903318987,2.04305063249876,1.31768115387688,4.83525024352435,0.252322337190357,-5.00955908747495,6.96411038014581,0.325000040574129,0.584057179034841,1,0.208145895803113,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella_A",-2.4317223671106,-2.68016511707464,-2.01957560545,-3.05730133276764,-2.37054552725326,-2.63137400449241,-1.8979407607817,-2.43842331987181,1.61011380779309,-2.15272254242796,-3.03162582123575,-2.13930931864511,-3.32585726161628,-1.91148081511807,-2.95152574280019,-2.47327390662654,-3.53557734155809,-2.39380057252931,-2.58619058311007,-2.77861334231442,-2.727968100497,-2.58562972153177,-2.80582344232565,0.764979801576693,4.64394890226434,0.144078716981988,-3.04843274103489,4.33515015232872,0.421875016292319,0.661383194881493,0.99500290216529,0.648952875684687,0.988477853793483
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oleiphilaceae; g__Marinobacter",-1.89661774894683,-2.11527137082996,-1.74961854867827,-2.50667526202223,-2.235392253286,-2.41352618371701,-2.66273171030822,-2.22491002333193,-2.05993869614031,0.120605011153456,-2.76069256905971,-2.66710460238899,1.54732000886169,-1.43550015049848,-2.85272774656302,-1.73804711631908,0.706165456593963,-2.69871131563912,-2.58235849842436,-2.72375388089409,-2.48828533908067,-2.88359875974641,-1.91738497467646,0.310758673563495,4.39521258411817,0.0544104036965914,-3.81055208827223,4.78979830827264,0.467187506704589,0.669458549433763,1,0.7039592929323,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas",-1.89185808487567,-2.10369068260266,-1.638396843248,-2.50461740578453,-2.15496822791605,-2.45913891380878,-2.7429704343771,1.91603699687128,-1.93941569003727,-2.17719835107564,-2.46219489600336,1.07034617386864,-3.18747091520437,-1.54474696254444,-2.79863774032535,-2.24824616224094,-0.498873286918029,-2.4539296996077,-2.15218490850882,-3.04739186149494,-2.61832235487843,-2.45923685501238,-2.77504401760561,0.568018129076153,4.33711606488818,0.128208830128156,-3.64590543144747,4.0406343505241,0.436817485721281,0.632778322851499,1,0.650322249345082,0.997850007023395
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_A",-1.82173006526218,-1.79515068944256,-1.84587216595473,-2.43696411423192,-2.10234188022714,-2.73889834249869,2.15277478117496,-2.44695979370904,-2.77757570477991,-2.17070003946534,-2.92308979955221,-3.06578774066876,0.928940336554502,-1.72569123487222,-2.97652237095881,-2.32193783582231,-3.07997862803782,-2.66061065740992,1.13442358166239,-0.616641599743922,-1.99186371272401,-2.26180402510509,-2.51641761974596,0.264130876500557,4.55746558768715,0.0679635102769121,-3.4342827959454,4.11398071575871,0.466458665179807,0.706737321838368,1,0.733169694083007,0.99958557983588
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_B",-0.924042998932471,-2.49497286346594,0.817499320355031,-2.95264902985675,-2.22593984921347,2.42632640587012,0.58123861731025,3.53741104266176,1.63135152183882,2.41396760702715,0.204893316774205,0.543584939071266,-2.41998349895385,-1.87721841472186,-2.71916211418133,-3.01014736784123,-3.9888268413861,-2.32467885437264,-1.97256033432953,-2.84493652759116,-2.38478096607894,-1.84980693943286,-2.29387839061707,3.37614749132646,4.04471536384699,0.768271567898091,-1.77359620674892,6.73903987703789,0.168486859449102,0.069407959562202,0.957677819949014,0.0368637385254065,0.872161150365256
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_E",0.444747081741102,0.139457222038331,0.6654194547208,0.649113032661445,-2.41615370763088,0.971215370915495,1.24208938696139,0.922792525134335,0.742032702702947,1.38393278950981,0.442438473107963,-2.76400135673149,0.991012978019016,-1.51198011320564,0.391669803829219,1.23929916077321,1.46186340156778,-2.56370129332215,1.11818682854915,-0.429204717391698,1.78108468034894,-2.65590743167756,-2.4503981047114,0.464736998310476,2.93832220462277,0.116235078209926,-4.54254263678192,5.33260713064271,0.422776927121251,0.586169003598521,1,0.641240084895754,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_H",-2.41533797920916,-2.3390482708272,-2.50235503261255,-2.2756631242911,-2.3262275030982,-2.64312882917095,-2.83178429658527,-1.9817533137159,-2.70078557064666,-2.13751958209036,-3.30579405161152,-2.5744435656491,-3.10377968849537,-1.8973908396502,-2.31465532683051,-2.72420128348807,-4.2645099260341,-2.642370095284,-2.41161069841077,-0.2828640980779,-2.01123100760256,-3.07179085030393,-2.39790850608798,-0.210631698635854,4.18858803644135,-0.0369618284785643,-4.8633636795477,4.00477283546819,0.475819037677096,0.684229779308751,1,0.68300107641971,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Spongiibacteraceae; g__Spongiibacter",-2.50864123641843,-2.29105185779258,-2.73433691003792,-2.84426221551232,-2.58398556882748,-2.24057071021787,-3.47659458759355,-2.80190374300719,-2.63644428273792,-2.63634880569107,-2.77656696436691,-2.69380897590925,-2.90341616676017,-1.98912660881384,-3.37537500001091,-2.32095964123441,-1.10237838239981,-2.92133406477294,-2.46398526889873,-3.0550759726884,-2.64697636832382,-2.30117685171483,-2.13812560594529,-0.357363851278452,4.16069221470478,-0.0710890055879164,-4.37784290747351,3.95993667025556,0.465625007026818,0.682955576543819,1,0.660363956380307,0.999916528421269
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__UBA964",-2.24591390760855,-2.19125028015777,-2.3422811991124,-2.25896000636545,-1.88190348858251,-2.12207272012167,-2.58309130428156,-2.65979872873951,-2.19168872911914,-1.97765917414224,-2.62858328327637,-2.10542456577488,-2.40908829912028,-1.43397139576373,-0.434892130331642,-2.67380177253036,-3.65473796878882,-2.84832702982318,-2.02567958607759,-2.8570794273284,-2.18108087319979,-2.24261071098713,-2.24509280966469,-0.170890253852047,4.09821734784684,-0.0326099119691098,-4.18533436633268,3.95036162195218,0.479687504139417,0.718083818589096,1,0.704743858115569,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalospirales; f__Thiohalospiraceae; g__Thiohalospira",-2.22208903102088,-1.99729846759567,-2.47250229786982,-2.16774611115059,-2.17775673308092,-2.25958974779225,-2.70566730092006,-2.32165892493304,-2.35506182732406,-2.07291362610072,-2.71796550349878,-2.49703418076037,-3.08903657957083,-1.79752886879891,-2.37489180634637,-2.65405557822791,-3.17474221641563,-0.299766978322328,-2.23215763482035,-3.41649096987521,-2.50427767581435,-2.37836980947718,1.27819978172754,-0.692191272891121,4.30036716805685,-0.131651275070692,-4.05126702004149,3.71373647686514,0.418096740938267,0.669658735039641,1,0.609853925582931,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacter",-2.23744934366748,-1.91710244471378,-2.53935733707911,-2.41589209358614,-2.85601526057539,-2.14511430405384,-3.42470052835388,-2.16282184839605,-2.63209769703264,-2.24577700084064,-2.52323906825014,-2.49897948729515,-2.77061635751413,-1.26687842155066,-2.18707241816863,-2.66091857832934,1.85298131530534,-2.65069386992322,-2.06409654572411,-2.72102327046121,-1.97764424606641,-2.13638868448129,-2.36422000012197,-0.873028585219691,4.36896808815986,-0.19020681337598,-5.49896811206097,4.13867826736377,0.414062518016231,0.550184306252702,1,0.535700802680292,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas",-2.08567765027572,-1.95802440046794,-2.1842683428413,-2.98589458801914,-1.96585665095561,-2.67560445702524,-2.76874100957417,-2.27494375572211,-2.71982346066728,-2.75925967436132,-2.57356566442254,0.454905915874765,-2.61921487465982,-1.6583494669637,-2.71419143579465,-2.61545856322281,-0.14812502725964,-2.73901175388755,-2.0721017666465,-2.5755875250108,-2.14185773384728,-2.25000135553693,-2.30561123257957,-0.121667631525257,4.26271596844292,-0.0229767836545961,-3.86753756381019,4.82039276445274,0.485937502863285,0.75084616128187,1,0.751543082497997,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter",-2.10367763070897,-1.94275071244271,-2.31041211237013,-2.98312578533337,-2.345094661801,-2.7462104837716,-0.199192518490248,-2.21878139744339,-3.06559348511217,-2.14426781854311,-2.92341057143348,-3.13851999921533,-2.80778213512057,-1.76629201514721,-2.54231883506959,-1.92002481522543,4.01870496494386,-3.03271857626584,-2.28874222316231,-2.28472946180005,-1.89294044811124,-2.66236864493215,-2.29694220884913,-0.537175420160215,4.61890576418218,-0.0958354359083745,-4.97317925636595,3.16808566081236,0.452418106462437,0.598431815296639,1,0.618284808747754,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter_B",-2.20725626893935,-2.09349737134029,-2.3210362472785,-2.62571407879197,-2.48358658695093,-2.16821928758296,-0.221343058654455,-2.49959255392151,-2.46854834890803,-2.03298120992981,-3.10916371984679,-2.44407127021444,-2.9573220578581,-1.43318038316071,-2.8546996940731,-2.35242314448368,2.62107241550176,-3.05989258202354,-2.35604213981605,-2.83541281717121,-2.62559444859803,-2.09060134853,-2.00299770110171,-0.452438721163588,4.39263967126179,-0.0892245444491756,-3.62819400018117,4.29764710208826,0.443750011590777,0.648505014146699,1,0.653575103785533,0.999215675844086
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas",-2.23619168205957,-2.07074186331774,-2.44124700342732,-2.34945496238755,-3.27614242662501,-2.44071588281574,-2.05800182407766,-2.50468418654113,-2.30033123123592,-1.84804425204482,-3.41576488433592,-2.16162852742815,-2.39492724822782,-1.2898689240201,-2.15005097745609,-1.91174213199576,-3.91502541705609,-0.594417321562227,-1.91162804352462,-2.83835351263808,-2.53034078035043,-2.21006534621653,-2.45406508502409,-0.407217478666086,4.0997711738365,-0.0901208813548919,-4.30259315632196,4.38521012447143,0.453125009621297,0.652821391565983,1,0.631763904149256,1
"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas",0.506807117616948,-0.242300561006632,1.21569099049036,-0.332626336579649,1.99736907684021,-1.88945047767114,0.564943922872883,0.950084141827249,2.77355203909416,1.97219832505151,-3.20523073067966,2.28534490702303,1.73731215626493,-2.32060793374353,0.445141910345072,-2.31746096478484,-0.275508266239246,2.670152573726,-2.66515557794752,-2.95975501763964,1.42932827882367,0.952542855336663,-2.59069913216664,1.3310520719282,3.57077884396087,0.316935003787258,-3.01809295698997,6.21165162690319,0.315132648735494,0.332537248828727,1,0.258813228663751,0.994129298395341
