"","rab.all","rab.win.BSH- LETROZOLE","rab.win.BSH- VEHICLE","rab.sample.41L","rab.sample.41N","rab.sample.42L","rab.sample.42N","rab.sample.43L","rab.sample.43N","rab.sample.44L","rab.sample.44N","rab.sample.45L","rab.sample.45N","rab.sample.46L","rab.sample.46N","rab.sample.47L","rab.sample.47N","rab.sample.48L","rab.sample.48N","rab.sample.49L","rab.sample.49N","rab.sample.50L","rab.sample.50N","diff.btw","diff.win","effect","effect.low","effect.high","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"K12961: diaA",-4.47191903464072,-4.19734966922129,-4.74964745324509,-5.46268371066137,-4.81889500446351,-4.31360878398031,-1.22931013384966,-5.90623930062333,-4.9091796261334,-5.4768931371591,-5.5789283820671,-4.9835666036448,-4.58006818287174,-4.07863336095428,-5.2674459275447,-4.57557384925563,0.674735816978131,-4.37509929936098,-4.08084764036983,-4.62664121923207,-4.71579377433434,-4.60956241442612,-4.46789741526598,-0.620554228257255,4.60136458275278,-0.101042826811549,-4.68682143949522,3.66852094980209,0.45000001027527,0.58292331432062,0.995777629709787,0.583244843875165,0.992767277530721
"K12962: arnE",-4.55920917214592,-4.21832165234345,-4.92565998039155,-5.55811698143378,-4.72934193808035,-4.33821492899805,-3.56095951251937,-5.36130482879051,-5.67726443872252,-5.2445314830284,-5.74907138332459,-5.47808169405706,-3.94584442846186,-4.50525213316273,-5.36716128466078,-4.64606762809636,-0.281207690187385,-3.95148852409281,-3.96252186936516,-5.12966463666074,-4.58814061189881,-4.35095083559859,-4.75385535912336,-0.791887408518988,4.58949189302009,-0.145482296145339,-4.33126182670872,3.41967876305072,0.418750016978683,0.535077706896806,0.992654031995496,0.530793232019529,0.989769342773634
"K12963: arnF",-4.80376504339143,-4.26874093148437,-5.31859840799974,-5.23135728563872,-4.10951637545445,-4.89868080483257,-6.9230050872334,-5.63700548647713,-5.53440682608226,-6.10958344756683,-4.89594167484553,-5.1470755466051,-4.33217967886774,-4.15355590997663,-5.43292328753718,-4.77682135828801,0.0903012082556227,-4.87673517700779,-4.65447266975924,-4.98204333935466,-4.7781586685064,-4.15565754327732,-4.25086391124271,-1.27550734700073,4.30417932787244,-0.269323158854521,-5.41764306506287,2.99976086924366,0.379687525981983,0.447348559177904,1,0.449415715863084,1
"K12972: ghrA",-4.65555734944516,-4.42075981096969,-4.85939626022032,-5.56134591153091,-4.58822080574122,-4.62215460530149,-1.18256364135169,-5.66459318969269,-5.65433538836159,-5.57641464242775,-5.09732148851876,-5.61666652083589,-4.04763120167525,-4.33880896564811,-5.3140068601902,-5.4913415772989,0.694808451871857,-4.64026669446472,-4.46764528204631,-4.2088003653297,-4.7672218099111,-4.87690136629737,-5.26371352785617,-0.304356273759133,4.62716170575368,-0.0568134942705885,-4.48117088470926,3.71611786318376,0.463338541017067,0.64601975428575,0.994235829800301,0.666774353742233,0.988986209624582
"K12973: pagP; crcA",-3.22885511686614,-2.62205361884841,-3.6583780067066,-4.8174925725153,-4.6630815177805,-1.52728351416322,-7.31813941186104,-2.39758727535057,-5.40049284925455,-6.12696976273529,-2.86680420705106,-0.977857509129688,-4.296325660368,-3.99825641839973,-1.06361811710924,-4.80955443495011,0.190517523481182,1.23654585719583,-4.57586903078797,-0.149269507580483,-5.36047986498813,-5.05045129597181,-4.5493733787217,-1.44056095702723,4.91247857148072,-0.245765656307318,-5.10023690748624,3.39252001519477,0.368750028679017,0.49006775476255,0.999241201641933,0.407590788661803,1
"K12974: lpxP",-4.18944408891529,-4.14242082153005,-4.23374243772031,-5.93923857751825,-4.10432018889464,-4.30844480404251,-1.34393145795715,-5.4561176870736,-5.05562038686413,-3.14133318132352,-5.31398983295518,-4.83181349481163,-4.73944994635624,-3.46071274739385,-5.71539444629583,-4.12793536622297,1.15242837523082,-4.1516256892383,-4.69801569168496,-4.64532154498747,-4.94885856151317,-5.22998649500614,-4.56529581977917,-0.13532009637542,4.7218887170377,-0.0238857267941167,-4.06725567098708,3.72665388350927,0.488299534355622,0.702524920129299,0.992913885176391,0.727248201682219,0.982002243816077
"K12975: eptB",-4.38457417733181,-4.40123177516508,-4.34943648991796,-4.86771945177728,-4.69599627500083,-5.31768263705864,0.687115752374872,-5.2889474339615,-5.83455182528321,-6.0334882143555,-5.15341945827159,-0.89669146520416,-4.45832082523383,-4.20824907768278,-5.24511549236035,-4.63084847103164,2.76202141683342,-4.2965064798517,-5.0337644699399,-4.7711927236723,-5.1366851701226,-4.84341243008927,-4.84528185541518,-0.117411310808727,5.51619962241072,-0.0148482677214916,-4.01336700119838,3.79684403294497,0.491419658527015,0.764936006891063,0.987623453780798,0.776519436445907,0.98389505547927
"K12976: pagL",-4.97851285624954,-5.07665529838325,-4.91578854411798,-5.10330773802388,-4.34828777941448,-4.46012860048901,-6.74037026582046,-5.93211032011579,-2.96729647499799,-5.39563083118031,-4.92590554719219,-4.85975015286618,-4.59317711245055,-3.66342755329561,-5.31692432716801,-5.07955253681465,-9.76922208906138,-4.92231469068644,-4.25387775896375,-4.76529313993585,-5.16690675659177,-4.52364093718337,-4.4490238078956,0.106510992339729,4.44707743117593,0.0177582862345673,-3.51481287848571,4.59403232058943,0.492979720612874,0.67742700686191,0.95236847471332,0.691971776288727,0.941088735301605
"K12985: waaW",-4.56656781676751,-4.32920845997553,-4.75936660760961,-5.28520093973592,-4.13768498062216,-4.89006179850415,-1.0674696633467,-5.87687996926282,-4.95218660041355,-5.38533345532059,-5.12016235913601,-5.14007665571943,-4.78167320028574,-4.28145170436092,-4.71300881071686,-4.87566491928307,1.55779050710615,-3.83303204212731,-4.43027673820839,-5.26528840317712,-5.43090565216375,-4.53038288163226,-5.3475640004975,-0.407371324015042,4.93091776045422,-0.0779311323074034,-4.48231571215093,4.29611831123995,0.457812508644603,0.632259847824388,0.993139628691466,0.649138255320531,0.990601961666866
"K12990: rfbF; rhlC",-4.35156078509813,-4.3861194617966,-4.29927804125746,-4.99239902888949,-4.59777447391071,-4.64757989339595,-2.30471523865534,-5.49368599275799,-5.47773321910731,-5.3171596726608,-4.90457798648835,-1.83916184602714,-4.41889068160901,-4.07431078731091,-5.58225626341298,-4.83939764607599,-0.486583164031019,-4.82698789031916,-4.14065225530476,-5.10865831411071,-5.11683581879331,-4.6622666835687,-4.51196056110883,-0.0118611511615097,4.34889625743051,-0.00313655009866007,-4.12446205866174,3.59964169834116,0.498437500317894,0.724439586564433,0.983020757173341,0.749384407678235,0.985719334177582
"K12996: rgpA",-2.61801087684265,-1.81328092734817,-3.61622528152812,-5.49329097793538,-5.01665046483557,-1.38334779086105,-6.934562924237,-5.21492196884277,-2.17192819055801,-5.58376895751477,-1.94329714945924,-5.44499479638635,0.673147817093886,-1.49265090426205,-5.64508639734325,1.64638573069673,-5.61481739378613,-1.13008741445776,-1.90033945283463,-0.716220931439549,-1.64660581591604,-1.31820481937804,-4.67515055540837,-1.65345330972327,4.43566163966069,-0.340805843834423,-5.91927490132104,2.24345168259121,0.353125032703737,0.291681537861925,1,0.265364859598606,1
"K12999: rgpI",4.44625154532152,4.45415293096823,4.43213451213953,4.42100319357037,5.4294922731939,2.38577084774202,2.54521255329028,4.70998307221616,3.95549198263309,4.18305592601723,5.22071745681978,4.4439384254643,5.37185505475803,4.46808649287635,5.65605117701439,5.8400832560761,0.965855273241659,3.33261408264476,4.44595601407225,5.14459780351331,5.61052784510774,3.79943862018887,2.91510842123681,-0.126250188343838,1.89400986035767,-0.059923911241976,-3.84517103286452,4.17836992715988,0.465625007026818,0.911596161049289,1,0.788897501975579,1
"K13010: per; rfbE",-0.858362398550137,-0.520714526162342,-0.934127070850669,-0.510765145270483,0.26057814296658,-1.55485453924413,-2.79766413873832,-3.18681079195737,0.055226857633329,-5.09583993997454,1.0727441349969,-0.956814365190183,-1.32643567359719,0.62885218846084,1.3881546524814,2.54688351627889,-1.23076282891012,-4.59600101485795,-4.40407780892377,0.591629797780062,0.580073974409533,-4.02214968299579,-2.06035953102809,-0.556606386836262,3.68853324087315,-0.132178825264282,-4.90569868323239,4.04718452393766,0.437500012917482,0.736629329005077,1,0.561357953192319,1
"K13012: wbqP",3.28420712835887,3.21863765795844,3.37138975845963,3.59403172277828,4.72004630911454,-0.317088812317113,1.86776622034943,4.13879940611866,2.40239623471898,2.68871187259455,4.30538060296744,3.7584711457021,3.13025896557353,2.82674324977048,3.37449242712696,4.86940325938,0.258878340823354,0.145146187249933,4.2723301869001,3.7641561337633,4.43543002035659,2.89649313269824,-2.25311141240715,0.14469720391257,2.68227219756771,0.0569286475550652,-3.59586243947616,5.51626200864582,0.471138851426896,0.544966592481902,1,0.883915221291866,1
"K13014: arnD",-4.54200066013142,-4.34796820152537,-4.75106245343931,-5.0531710040093,-4.429356058753,-4.84932404210241,-1.26948668606426,-5.55377039888459,-5.63656875675381,-5.64588806572854,-5.60495125830245,-5.29288136160929,-4.38851866232106,-3.75665430382074,-5.12186510027671,-4.7744158923939,1.07989132357377,-4.5279097292538,-4.51975690625095,-4.77714130775388,-4.95022762208924,-4.71109259104787,-4.45110711973577,-0.52483373014991,4.90772069672435,-0.107268115472522,-4.89199984358142,3.3908756942595,0.454687509295184,0.623240794704872,0.996725038689019,0.641519930340557,0.993113517834295
"K13015: wbpA",-0.412271376432246,-0.0945426722446978,-0.695724295494562,1.47563355329131,-0.740172722771899,-0.890037382485861,-7.53672952408874,-1.02742729417256,0.313951497305224,-5.600828970923,-0.351981361085297,-2.04695061911477,0.79779083113557,-0.678892722720047,0.9523174112731,1.64064406882335,-5.16683275085531,-2.1767951915146,1.71348120094839,-0.766336759007778,-0.526603647702062,1.62025985201289,-0.201571241507359,-0.848741532146702,3.43408280184372,-0.202345778710532,-8.0118301261289,3.01819602349827,0.372854941766389,0.363591888297148,1,0.346219642393211,1
"K13017: wbpE; wlbC",0.0788476663333118,0.665517226895121,-0.165508290946191,-0.329561525920978,-1.01929308731285,0.464655634057374,-3.79734028594714,-0.579543253867543,1.05125291945711,-0.509018033198034,-0.792526019726457,0.371059552897446,1.60224113521899,1.04003424879174,1.10638278029196,2.14585102027836,-7.40983114087103,-4.8135421917024,2.17174211082115,1.24358193161197,-0.41614878740125,0.489077348145008,-1.72325978265465,-0.509971564362109,3.03702775911742,-0.127700446188409,-3.98447282910484,7.24827703310361,0.412500018364311,0.802742727855785,1,0.520929039516985,1
"K13018: wbpD; wlbB",-1.46200296233446,-1.3197942270417,-1.57100555468494,0.0664890387462531,-0.663328863740196,-1.29244486197885,-1.4909259256708,-5.77357254191023,-1.56488805761266,-5.22655435555001,-3.05710358986645,0.0421168062221842,-2.12556825959383,-0.2289843095284,-0.639276343310527,-0.978615206963145,-2.17088902793778,-4.53175542892356,-1.06688950575512,-1.58015116986749,-1.32339324604898,-4.61123248822205,0.197204115263487,-0.227079775908568,2.94600902470949,-0.0562853503029301,-6.6740757143836,4.57603974568402,0.462500007672546,0.647910587537971,1,0.68737365092338,1
"K13019: wbpI; wlbD",-4.993027539766,-4.60688064207213,-5.33392803288959,-4.71144126083783,-4.6366807211333,-4.66627148751121,-6.6324884157586,-5.49745748829308,-5.51492123957547,-5.86464138852584,-4.97844075970831,-5.30788953457734,-4.5165509683978,-4.24620045776479,-2.15815724124748,-4.84845276656736,-9.75170535095069,-4.31194121804846,-3.90741926709203,-5.30319311677724,-5.04292159605771,-4.94900519356283,-4.41093880952036,-0.820782846111424,4.70593432369287,-0.140704630835179,-4.21736172095418,3.46109843972404,0.437500012917482,0.647104796793672,0.975733802608629,0.596882002478945,0.976038921800464
"K13020: wlbA; bplA",5.79273625849855,5.7150166092574,5.82868864019089,5.96802006717459,6.78507567899909,1.36717754048446,4.19587598191288,6.33637066599551,5.06946479423259,5.17450859725542,6.49541432262419,5.9513605139814,5.6886471937188,5.37241188229137,6.37387229894174,7.20378567657045,2.82573071936273,0.970077172658893,5.88901645307171,5.98850505803579,6.84214790950314,3.209686205451,1.64143183461831,0.198932465152427,3.02973573553276,0.0762866101189581,-3.58875871540095,6.53654904629882,0.451562509947986,0.45967035777373,1,0.803620298528871,1
"K13038: coaBC; dfp",5.87375977325045,5.44404547214741,6.4535411831718,7.35773769018833,5.98224593578843,7.26421361586772,5.25956007321603,8.32171661759099,6.87067273300549,7.28823875450245,5.9646121434154,5.78610955154962,5.58247637602791,5.43601429011881,6.19355464387475,5.17629577890004,2.96802724248753,5.93997623239047,4.76874000283582,5.45421911652998,5.83836297874808,4.92561538323286,6.96587880459232,1.06824892683834,1.43287762611948,0.752573512810616,-1.20007070695656,7.51079439009987,0.193750099715403,0.0184358168067913,0.398500595738409,0.0247474202461625,0.363967690289031
"K13040: ttrS",-0.517819200424347,-0.47962056137226,-0.740969927215909,-5.20027984565963,-4.52950233674175,1.4249371165474,-6.64622055678624,1.61383582247075,0.442700566146364,1.22838694412091,-4.89165724872099,1.26398638061509,-4.1622690529008,-3.80659859275601,-2.0557786976401,-4.96405986130811,-5.14491598224679,4.92018540799816,-1.56722387012469,1.35782780631016,2.40152731105033,0.157851437125679,1.01066431493215,-0.785501509111937,5.85287283419512,-0.127269928483209,-5.95592335873748,3.30539597563708,0.416536678879364,0.475272173997829,1,0.554029283893351,1
"K13043: argF",5.59926831541354,4.72744600143614,6.62118976247819,7.23265756397718,6.06780044945137,7.28813847985113,5.36270253177721,8.31174032724772,7.05048042364588,7.38912786595614,5.94964031264922,5.60688915899409,3.98766802913586,4.91002079970872,5.77962530757422,3.38636350315362,1.40007585359692,5.49908989086292,4.16263910447405,4.54839458008914,5.58792394607085,3.75842260805234,7.24536641301826,1.72667778590176,1.95642649630107,0.83982124536542,-1.26025273480167,9.18438248991691,0.160686555024226,0.0128646235794379,0.398500595738409,0.0130322222282362,0.36062765971378
"K13049: PM20D1",-1.10609494029745,-1.71255856634093,-0.715140876386457,-0.811247728745412,0.0319513103627713,0.984929168908591,-4.81978000622995,-1.02044519338478,0.330040071328156,-5.42835402067511,-5.79083213674378,0.422272951616772,-0.854561482367441,-4.18214290054609,-0.273816905058574,-4.59610330850116,-6.51301786964653,-1.07994452107947,-4.42678236106473,0.481719869380532,-1.82767914597346,0.147223161802113,-1.42163135717583,0.728190206943291,4.3746349795653,0.159858694587188,-4.5360041965473,5.15981724925567,0.391575686101791,0.577753416730516,0.977648704135509,0.494863664779493,0.975718393145765
"K13051: ASRGL1; iaaA",-4.44434158670845,-4.18756493525326,-4.68982160820133,-5.5521261957193,-4.1351335374713,-3.9333300646503,-0.721648125955641,-5.73791838559547,-4.97826209409286,-5.80195126246469,-5.78514632264954,-4.82171535097601,-4.1331159245902,-3.3723696265507,-5.34151406646159,-5.33090712149133,1.39089575963628,-4.34301440263054,-4.35429029892977,-4.46406841822298,-4.76497303602148,-4.58514502171591,-4.41239044637671,-0.601485272726329,4.91041057503574,-0.107098549731018,-4.17498071180341,3.02342924591728,0.4492979823089,0.598931038836421,0.997656831343394,0.614490953609084,0.995524916117033
"K13052: divIC; divA",-0.613722065984268,-1.06045587085152,-0.0510842294639318,1.01244504694465,-2.16376431942908,1.9204030512284,-0.634742192278141,2.31487735777945,-0.223299823596868,0.0821126161158148,-2.98486413056677,1.42814029436734,-4.75528599281823,-0.0991179030420124,-0.644841971107533,-0.522953683154698,-3.2221149308073,1.65127112185571,-0.57208360611294,-1.03075220436098,-1.3244921058353,-4.78178843374073,-4.69804529343602,1.21596626299685,3.35210366409475,0.311756086367658,-2.78469076564155,6.28414038336257,0.335413453973971,0.368431968267719,0.938402611425127,0.275278610708177,0.886308453728654
"K13053: sulA",-4.78394935783685,-4.30997358700613,-5.19480120839774,-5.0943149768382,-4.29269901782938,-4.55088606466551,-7.05018287790393,-5.2618178829235,-5.36063642599659,-5.47334591179246,-5.06153609827814,-4.78818389912063,-4.17286813122851,-4.30539213550451,-5.36108031245035,-4.12524889580238,-0.657446790301027,-4.73543929932007,-4.74775140579126,-4.75744201308775,-5.04127957010779,-4.18532366394485,-4.68472026416069,-1.05212561281752,4.50709040553867,-0.181186719561574,-4.27027605702435,3.21136363923811,0.400936058354178,0.522522517035147,0.996779033650794,0.50337624353201,0.9921875
"K13069: E2.7.7.65",-4.52692854072911,-4.29708403768318,-4.69969650290386,-5.12900031090127,-4.64148626606281,-4.48528262680182,-0.742162016607819,-5.17369282823191,-5.40518533833748,-5.75254415400897,-5.14946908638339,-5.05021800473566,-4.67592978678068,-3.6476002066291,-4.90077490972441,-4.87696623220287,1.61873242751009,-4.67543240170368,-4.29214131861668,-4.69296142434623,-5.32573524745981,-4.50179897057962,-5.17326539139231,-0.590025518003216,4.81326764233796,-0.118489341333029,-4.19396527045462,3.35536552085848,0.452418106462437,0.631198234409641,0.996605336637837,0.638374227359328,0.990340131063734
"K13075: ahlD; aiiA; attM; blcC",-3.93309939006708,-4.09744564501223,-3.74505811780029,-5.68587660892723,-4.48926264659562,-1.4042215927091,-3.8742893215745,-0.35315162001779,-2.21045033959338,-5.83182819933226,-5.23269892376293,-5.16694661063433,-4.76884609399692,-3.60698104825156,-1.04185290391153,-4.64023764197595,-9.67151238991338,-4.6700984425077,-3.95582235662582,-4.67129939038655,-5.10184311624546,-4.82562725346228,-0.376359702047127,0.347362161308961,4.65498223155687,0.0593090832607885,-4.11899854519021,4.29791311412188,0.464898603098226,0.672296194358266,0.980657720925544,0.747964798842798,0.986120660841763
"K13243: dos",-4.62522674416795,-4.39450143927041,-4.80769355780811,-5.30055953440757,-5.14270199484719,-4.4866709108043,-0.817967507335056,-5.62858807238324,-5.99491971238027,-5.18641764179808,-4.85073041966621,-4.9095613375248,-4.52851529390552,-4.19856758151748,-5.43873822015428,-4.44209526728065,1.98813501356186,-4.88428961733456,-4.57635311526416,-5.0856500139837,-5.21375049739743,-4.3885176716988,-5.10616709670724,-0.525149798877065,5.02785976625145,-0.0905811718460505,-4.04728777150847,3.11444948533982,0.466458665179807,0.653807778352763,0.995842916026858,0.666939013482647,0.996106732258345
"K13244: yahA",-4.58074671142031,-4.47981646669087,-4.70898150069578,-4.84824344158014,-4.39525471241378,-4.83988769345697,-0.169508294073992,-5.51386986850353,-5.58784016395391,-5.5494104970233,-5.07336121358667,-5.32732366301382,-4.11773001381596,-4.78422394782201,-5.81430872838787,-4.9233301197403,1.58633989190666,-4.30624714165022,-4.82507756431753,-4.42250602338021,-4.66856095922161,-4.73252105230784,-4.79495071707005,-0.307897786487819,5.24236162610311,-0.0591007604323422,-3.56621185878142,3.60045532399233,0.475000005099006,0.695081590766069,0.990482582598477,0.706047858391608,0.98438387194651
"K13252: ptcA",-1.5398474335743,-2.27458665016286,-0.706156251765716,1.7991129787789,0.0519860495608366,-1.31094525339747,0.695659380867268,-2.320488183823,-1.66760958287143,-4.84404066753822,-1.99983115900688,2.25089210116124,-0.234537467757631,-4.32389356966612,-5.49585475349639,-1.33970473927698,-2.36129495431648,-2.05189257073688,-0.0405923544958977,-4.54784378714864,-1.79678652878916,-4.59110414337273,1.01559293356957,1.86627764328998,3.59561948122724,0.44253105783021,-2.01253631816277,6.18481934928133,0.28593755332507,0.173358692535827,0.731741241605761,0.16678095028037,0.718825188530677
"K13255: fhuF",-4.21679704171876,-4.11717772500073,-4.27947700865141,-4.96841976381288,-4.77552790988998,-4.42035072444057,-0.0962271893193494,-5.34408734505831,-5.3889033544342,-0.714346122528694,-4.98788120398426,-5.16318590800659,-4.48752409033257,-3.48109507233895,-4.92534156550435,-4.0795930266599,1.69381047362238,-4.99372201581346,-4.39704751189193,-5.19340415977748,-4.67424721499702,-4.72154998944587,-4.5540483349625,-0.219750502056272,5.10326525282146,-0.0365036696443049,-3.46973778696002,4.17835570110158,0.485937502863285,0.766427802827357,0.990330650124359,0.770099144276776,0.985382678332916
"K13256: psiE",-4.29884740753902,-3.89381203818859,-4.61887477557061,-4.8987462158119,-4.11904811558837,-5.14083664868129,-0.998799528795613,-5.32679291411524,-5.17554068816814,-5.36672131850528,-5.45090643870748,-5.14257330219158,-4.30603187306917,-3.99387001197756,-5.05680196656769,-4.53469017525518,0.708835841037298,-4.85687334721859,-4.59536672498912,-5.34990470684,-1.62349834505731,-4.42629192455668,-4.77629616399034,-0.865278020742252,4.72130721250326,-0.145111470474171,-5.6807527774838,3.62297209486064,0.421216865059233,0.598699005401306,0.989844567987159,0.552989145142783,0.989956744257039
"K13280: SEC11; sipW",0.780324394705495,1.2467897848838,0.150406781307582,-2.94194670120055,0.49232423622259,0.754727086846311,-7.33915785967838,-1.60948062533542,2.76297913960356,0.0666955112689838,2.05200298513027,-5.29291122370825,3.80385860293197,1.08607070794238,2.69768519228688,1.96893194137823,-5.04953381626884,0.685302423481975,1.20596441229954,2.49237661925777,0.435504935993,2.94642481510051,-1.66428926611924,-1.04155373607371,4.46371205619875,-0.217397701225236,-5.64796960291943,3.10491739224546,0.375000027126709,0.328580833460701,1,0.36064043589924,1
"K13283: fieF",3.66620021945405,3.95217494175541,3.07494475107516,3.25058744104344,2.69557936595032,4.02229949986979,2.33653947924503,3.87567473723813,2.20420561178694,3.59595876339012,2.85493997411201,4.02133985792341,1.71969005548986,4.03195517233098,4.49102568482109,2.18251474828373,2.45656898851041,4.99861081631932,2.36125804888845,3.85592134903769,4.43900175916755,4.1325697230603,3.83641368891165,-0.618158392268679,1.39931747534488,-0.475828151612996,-6.23210582317525,2.61715924718486,0.308892401084976,0.165892779910442,1,0.125535757296109,1
"K13288: orn; REX2; REXO2",-4.34499421194688,-3.88977787407591,-4.71219425129007,-5.59834480644389,-4.51971176234652,-4.46772928652116,-1.10766646266587,-5.48276669906689,-4.93024241767127,-5.41183663137207,-5.44712752105696,-5.77615677575207,-4.5754308764628,-3.82690347581839,-5.24549090534133,-4.9254681534648,1.06875328316054,-0.20771861587879,-3.85206007020695,-4.51491227149382,-5.08231514507768,-5.02465553167642,-4.60782762959489,-1.27011306408968,4.88870434568469,-0.232050827628124,-4.54813352048312,2.96148860320164,0.398437521552161,0.499320074571286,1,0.481654350873585,1
"K13292: lgt; umpA",6.12016768052528,5.48219671595866,6.29893704995082,6.98330204904052,6.21710659477403,7.04680831237011,5.17462720176599,7.78666370831462,6.3484455259849,6.91237387550726,6.14023785329673,5.98460783812565,5.19683321782656,5.00190245098878,6.1729654212566,6.14584748281312,2.70011867342678,5.42627473894941,5.25251012071549,5.50961475941926,6.25837550366799,5.2518056375944,6.44767286568555,0.803895739780346,1.08800108000253,0.604506497606662,-1.40174120932614,11.9843820486441,0.255850299030128,0.0398499793070973,0.417203710510627,0.0688169464049882,0.481657133835788
"K13301: secM",-4.52800787489893,-4.33135661684678,-4.6592601590826,-5.14587974713969,-4.19497889750835,-3.97277091706205,-1.12167660312307,-5.24565228766399,-5.77846822069165,-5.58934757340688,-4.90825422470427,-5.18236430867059,-4.69846424054351,-4.01810887263469,-5.25827787884285,-4.378854330846,0.57425312909075,-4.57529036586618,-4.84680979636475,-5.66659188223051,-4.65779656159259,-4.71369732032034,-4.34394534838356,-0.309914418257486,4.81866227319849,-0.0486409303808244,-3.64442022412712,4.22343395158897,0.474258975593382,0.697253953032982,0.99392275842538,0.695277825889281,0.989533835052374
"K13327: spnN; oleW",-4.97016286835548,-5.00166276486825,-4.90863490123021,-5.85532032976264,-4.68605874153426,-1.49987532903656,-6.56127686750854,-5.23334058245556,-5.573219459699,-4.96996209169833,-5.45106663702508,-4.84134274315054,-4.15498400107803,-3.63285600973194,-5.40146110261237,-4.41865143270899,-10.2283493987745,-4.25326883648649,-4.09630952776301,-4.97397319205609,-5.86727735652433,-4.7697815608271,-4.27568775842533,0.349576899372492,4.78670183965124,0.0711095003674268,-4.17777498286757,3.94418203289077,0.464898603098226,0.66129361082252,0.960933741745761,0.694489624152937,0.966103449460603
"K13378: nuoCD",5.52741454691622,4.91122418325495,6.06131637018725,7.43957046343234,5.65414033249353,7.19444100784469,5.16472776738702,8.13807899680504,6.29184752707796,7.29585948403412,5.48385531238278,5.78901815520559,3.8744822488386,4.73832392283826,5.48627352182621,3.58673074115797,2.41241680598409,5.75742497748367,3.51645580620591,5.01905865850496,5.53369213217729,3.94346094153942,6.29319061089592,1.57185913967634,1.89270473007349,0.792254132851788,-1.20908941298034,8.38239944825666,0.176287164514999,0.0112065383581,0.398500595738409,0.0159061985808309,0.360831091730304
"K13381: chiA",-3.7078788249589,-3.72770702554056,-3.69198593928847,-6.20360530424696,-4.44063158708028,-4.55170789355856,0.437575300430246,-0.630155154201047,-5.72994062734213,-5.42176716373423,-0.726642635270911,-5.00966292676619,-4.49693953718948,-3.47449065552479,-5.11007239456438,-4.78257319008812,2.41297624114907,-4.33575754629712,-4.24317984622434,-4.92237768170713,-4.62326255222842,-4.6623534085438,-1.45744917755993,0.184914053285331,5.4797879199423,0.0322577103684877,-3.99395230619357,3.93437005837601,0.485179410184784,0.807595788667223,0.995450442290961,0.791157154571435,0.993751474537387
"K13408: cvaA; mchE; raxA",-5.03866987261662,-5.01397895727556,-5.08724791782866,-5.36408641343874,-4.0198963600208,-0.927024530454526,-6.86833634840965,-5.57300636925943,-5.97619345579934,-5.18155750680024,-5.26496165617966,-5.50023030867264,-4.62270397356626,-4.17467922553711,-5.6534700560937,-4.4256913105674,-10.1476536575988,-4.77026532663088,-4.07720116941197,-5.11712906311839,-4.89353062127606,-4.50475637510322,-4.29725438184919,0.183861946911413,4.81790547428981,0.0330717132117492,-3.63720937034064,3.64979935643671,0.482059286014651,0.70660918877722,0.97747629850941,0.764616067949079,0.976629261920512
"K13479: ygeT; xdhB",0.9247634614934,1.07931427675745,0.817337492486665,1.38202378043908,0.944475483585556,-0.448569296503623,0.97895912456688,0.603655340414768,-1.63064863484305,-0.482345795104033,1.57166803689214,1.71053100164395,0.621385518945036,0.198291685078518,-1.01820770746944,1.45310897616364,1.1527668258184,0.878813130189801,4.16596919242475,-4.85272561052809,-0.819041956203016,4.18608193901309,1.96141149079245,-0.267300895043986,2.65788534426133,-0.0842103627356063,-3.96023796843255,5.38314858365847,0.442187511921351,0.813070124450999,1,0.680999196237199,1
"K13480: ygeU; xdhC",0.0445506696686628,0.663577303196177,-0.223338937207391,0.0620690948845297,-0.712842256747638,-2.13774950017131,-0.503274449600789,0.0719806126257598,-1.8943867332122,-0.624305537269718,0.773898111030512,0.974707187585619,0.468950286007153,1.18889414654953,-2.29976778902716,1.18532899631725,0.675646495903722,-2.12950835944976,2.2422340313843,-4.84066961102812,-1.21707994073269,1.726978066115,0.934569068334616,-0.592495888730077,2.50694690805451,-0.199711429150584,-5.25594058549375,5.29213677590955,0.401562520834689,0.80765175667616,1,0.458782630875317,1
"K13485: PRHOXNB; URAD",-5.0907124646627,-5.21459668179943,-4.96661317730362,-5.45393085548691,-4.93137656477309,-3.89800928884143,-7.06385733245855,-5.62734081327289,-4.83283584572604,-5.60098028387203,-5.28781488054094,-5.30060839916983,-1.17607936340876,-4.34673497516187,-5.59708049133956,-5.22361749286273,-9.86293751343935,-4.58692083747905,-3.97930443163466,-5.04558322379659,-5.33950553794414,-4.44860744337215,-4.61788976896161,0.409798127338242,5.01675383663604,0.0765444899661962,-3.24355526396211,5.04213751568701,0.460937507996083,0.694949640247637,0.939506359072198,0.729631497082639,0.951645117836215
"K13497: trpGD",1.39554425514778,2.02353442266,-0.980454061270667,-4.93148540437718,-4.36731972005045,-4.78858140956378,0.0594350904818057,2.30538948783505,-0.252267376397462,2.99698283690324,-5.71428339920775,2.36052650913351,-4.36500907957478,-3.7232622212729,1.87147639457854,-4.46741739178272,1.73550587862091,3.89240488148554,0.425351177144552,2.47386035502508,4.23630029712559,3.21558182707688,2.22134660758398,-2.53708855695777,5.43006132890883,-0.464397989928909,-8.33331430826132,3.08577466421559,0.285491472976306,0.142456634080828,1,0.0922209562882938,1
